"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
207.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8697E-004,1.5790E-004,5.1226E-004,1.6733E-004,1.6360E-004,1.5747E-004
207.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6580E-003,1.3138E-003,1.2294E-003,1.1491E-003,1.0864E-003,1.0010E-003
207.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2338E-004,4.6799E-004,5.2678E-004,5.2990E-004,4.8988E-004,4.5252E-004
207.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7107E-005,6.9125E-005,1.0679E-004,1.2153E-004,1.0456E-004,9.1088E-005
207.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2905E-005,1.2327E-004,1.7746E-004,2.1518E-004,2.2102E-004,2.1746E-004
207.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4287E-004,2.5552E-004,3.4046E-004,3.8030E-004,3.6994E-004,3.4727E-004
207.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1009E-007,6.7891E-007,1.7614E-006,2.6352E-006,2.6151E-006,2.6132E-006
207.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8777E-005,2.7165E-004,3.9727E-004,5.3157E-004,6.7935E-004,6.7639E-004
207.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9142E-004,2.9336E-004,3.6268E-004,3.9282E-004,3.7954E-004,3.5733E-004
207.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3824E-004,4.7913E-004,5.5686E-004,5.7371E-004,5.4433E-004,5.1573E-004
207.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1191E-005,1.2121E-004,1.8259E-004,2.2048E-004,2.2235E-004,2.1941E-004
207.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9067E-005,1.9539E-004,2.6195E-004,2.9338E-004,2.9195E-004,2.7879E-004
207.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6109E-005,1.5673E-004,2.1250E-004,2.4728E-004,2.6462E-004,2.4830E-004
207.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5587E-004,7.0191E-004,1.2272E-003,1.9849E-003,2.2788E-003,2.1848E-003
207.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4569E-005,1.5467E-004,2.1326E-004,2.4445E-004,2.5200E-004,2.3237E-004
