"",0.300
244.5417,-3.8788E+002
244.5833,-3.9008E+002
244.6250,-3.9153E+002
244.6667,-3.9197E+002
244.7083,-3.9415E+002
244.7500,-3.9506E+002
244.7917,-3.9447E+002
244.8333,-3.8958E+002
244.8750,-3.8958E+002
244.9167,-3.8805E+002
244.9583,-3.8839E+002
245.0000,-3.8683E+002
245.0417,-3.8440E+002
245.0833,-3.8377E+002
245.1250,-3.8255E+002
245.1667,-3.8026E+002
245.2083,-3.7970E+002
245.2500,-3.7873E+002
245.2917,-3.7486E+002
245.3333,-3.7654E+002
245.3750,-3.7535E+002
245.4167,-3.7725E+002
245.4583,-3.7861E+002
245.5000,-3.8059E+002
245.5417,-3.8278E+002
245.5833,-3.8495E+002
245.6250,-3.8729E+002
245.6667,-3.9031E+002
245.7083,-3.9151E+002
245.7500,-3.9187E+002
245.7917,-3.9186E+002
245.8333,-3.9079E+002
245.8750,-3.8975E+002
245.9167,-3.8848E+002
245.9583,-3.8415E+002
246.0000,-3.8519E+002
246.0417,-3.8056E+002
246.0833,-3.7528E+002
246.1250,-3.7124E+002
246.1667,-3.7660E+002
246.2083,-3.7544E+002
246.2500,-3.6971E+002
246.2917,-3.6310E+002
246.3333,-3.6112E+002
246.3750,-3.7276E+002
246.4167,-3.7526E+002
246.4583,-3.7887E+002
246.5000,-3.8436E+002
246.5417,-3.8357E+002
246.5833,-3.8309E+002
246.6250,-3.8546E+002
246.6667,-3.8749E+002
246.7083,-3.8895E+002
246.7500,-3.9020E+002
246.7917,-3.9170E+002
246.8333,-3.9152E+002
246.8750,-3.8988E+002
246.9167,-3.8897E+002
246.9583,-3.8679E+002
247.0000,-3.8858E+002
247.0417,-3.8648E+002
247.0833,-3.8598E+002
247.1250,-3.8673E+002
247.1667,-3.8555E+002
247.2083,-3.8584E+002
247.2500,-3.8559E+002
247.2917,-3.8512E+002
247.3333,-3.8426E+002
247.3750,-3.8540E+002
247.4167,-3.8796E+002
247.4583,-3.9119E+002
247.5000,-3.9458E+002
247.5417,-3.9665E+002
247.5833,-3.9432E+002
247.6250,-3.9728E+002
247.6667,-3.9982E+002
247.7083,-4.0188E+002
247.7500,-4.0453E+002
247.7917,-4.0633E+002
247.8333,-4.0445E+002
247.8750,-4.0157E+002
247.9167,-4.0146E+002
247.9583,-3.9754E+002
248.0000,-3.9914E+002
248.0417,-3.9502E+002
248.0833,-3.9035E+002
248.1250,-3.8681E+002
248.1667,-3.9283E+002
248.2083,-3.9040E+002
248.2500,-3.8866E+002
248.2917,-3.9059E+002
248.3333,-3.9015E+002
248.3750,-3.8972E+002
248.4167,-3.9079E+002
248.4583,-3.9187E+002
248.5000,-3.9394E+002
248.5417,-3.9687E+002
248.5833,-3.9899E+002
248.6250,-4.0079E+002
248.6667,-4.0185E+002
248.7083,-4.0282E+002
248.7500,-4.0340E+002
248.7917,-4.0324E+002
248.8333,-4.0207E+002
248.8750,-4.0095E+002
248.9167,-3.9964E+002
248.9583,-3.9731E+002
249.0000,-3.9611E+002
249.0417,-3.9232E+002
249.0833,-3.9405E+002
249.1250,-3.9257E+002
249.1667,-3.8834E+002
249.2083,-3.8419E+002
249.2500,-3.8577E+002
249.2917,-3.8812E+002
249.3333,-3.8196E+002
249.3750,-3.8541E+002
249.4167,-3.8562E+002
249.4583,-3.8599E+002
249.5000,-3.8850E+002
249.5417,-3.8948E+002
249.5833,-3.9071E+002
249.6250,-3.9162E+002
249.6667,-3.9300E+002
249.7083,-3.9382E+002
249.7500,-3.9387E+002
249.7917,-3.9348E+002
249.8333,-3.9177E+002
249.8750,-3.8515E+002
249.9167,-3.8401E+002
249.9583,-3.8589E+002
250.0000,-3.7755E+002
250.0417,-3.7858E+002
250.0833,-3.8038E+002
250.1250,-3.7878E+002
250.1667,-3.7654E+002
250.2083,-3.7146E+002
250.2500,-3.7113E+002
250.2917,-3.6387E+002
250.3333,-3.6237E+002
250.3750,-3.6799E+002
250.4167,-3.6475E+002
250.4583,-3.6843E+002
250.5000,-3.7091E+002
250.5417,-3.7310E+002
250.5833,-3.7540E+002
250.6250,-3.7854E+002
250.6667,-3.8183E+002
250.7083,-3.8294E+002
250.7500,-3.8313E+002
250.7917,-3.8255E+002
250.8333,-3.8174E+002
250.8750,-3.8062E+002
250.9167,-3.7771E+002
250.9583,-3.7572E+002
251.0000,-3.6978E+002
251.0417,-3.6527E+002
251.0833,-3.6762E+002
251.1250,-3.7040E+002
251.1667,-3.6978E+002
251.2083,-3.6833E+002
251.2500,-3.6584E+002
251.2917,-3.6431E+002
251.3333,-3.5895E+002
251.3750,-3.5620E+002
251.4167,-3.6177E+002
251.4583,-3.6623E+002
251.5000,-3.7126E+002
251.5417,-3.7632E+002
251.5833,-3.7281E+002
251.6250,-3.7551E+002
251.6667,-3.7809E+002
251.7083,-3.7986E+002
251.7500,-3.8030E+002
251.7917,-3.8043E+002
251.8333,-3.8021E+002
251.8750,-3.7968E+002
251.9167,-3.7683E+002
251.9583,-3.7743E+002
252.0000,-3.7498E+002
252.0417,-3.7108E+002
252.0833,-3.7461E+002
252.1250,-3.6927E+002
252.1667,-3.6549E+002
252.2083,-3.6274E+002
252.2500,-3.6737E+002
252.2917,-3.6879E+002
252.3333,-3.6754E+002
252.3750,-3.6607E+002
252.4167,-3.6603E+002
252.4583,-3.6962E+002
252.5000,-3.7540E+002
252.5417,-3.8250E+002
252.5833,-3.8316E+002
252.6250,-3.7969E+002
252.6667,-3.8250E+002
252.7083,-3.8517E+002
252.7500,-3.8592E+002
252.7917,-3.8712E+002
252.8333,-3.8745E+002
252.8750,-3.8730E+002
252.9167,-3.8688E+002
252.9583,-3.8623E+002
253.0000,-3.8551E+002
253.0417,-3.8388E+002
253.0833,-3.8427E+002
253.1250,-3.8380E+002
253.1667,-3.8359E+002
253.2083,-3.8324E+002
253.2500,-3.8188E+002
253.2917,-3.8205E+002
253.3333,-3.7686E+002
253.3750,-3.8173E+002
253.4167,-3.8290E+002
253.4583,-3.8412E+002
253.5000,-3.8570E+002
253.5417,-3.8704E+002
253.5833,-3.8767E+002
253.6250,-3.8864E+002
253.6667,-3.9024E+002
253.7083,-3.9180E+002
253.7500,-3.9281E+002
253.7917,-3.9297E+002
253.8333,-3.9237E+002
253.8750,-3.9155E+002
253.9167,-3.8895E+002
253.9583,-3.8759E+002
254.0000,-3.8921E+002
254.0417,-3.8820E+002
254.0833,-3.8642E+002
254.1250,-3.8515E+002
254.1667,-3.8759E+002
254.2083,-3.8591E+002
254.2500,-3.8537E+002
254.2917,-3.8513E+002
254.3333,-3.8148E+002
254.3750,-3.8358E+002
254.4167,-3.8501E+002
254.4583,-3.8765E+002
254.5000,-3.8843E+002
254.5417,-3.9050E+002
254.5833,-3.9305E+002
254.6250,-3.9540E+002
254.6667,-3.9720E+002
254.7083,-3.9855E+002
254.7500,-3.9924E+002
254.7917,-3.9916E+002
254.8333,-3.9847E+002
254.8750,-3.9574E+002
254.9167,-3.9485E+002
254.9583,-3.9326E+002
255.0000,-3.9043E+002
255.0417,-3.9030E+002
255.0833,-3.9037E+002
255.1250,-3.8454E+002
255.1667,-3.8003E+002
255.2083,-3.7684E+002
255.2500,-3.8116E+002
255.2917,-3.8180E+002
255.3333,-3.7566E+002
255.3750,-3.7617E+002
255.4167,-3.8172E+002
255.4583,-3.8536E+002
255.5000,-3.9002E+002
255.5417,-3.9616E+002
255.5833,-3.9512E+002
255.6250,-3.9320E+002
255.6667,-3.9546E+002
255.7083,-3.9742E+002
255.7500,-3.9834E+002
255.7917,-3.9807E+002
255.8333,-3.9760E+002
255.8750,-3.9673E+002
255.9167,-3.9556E+002
255.9583,-3.9171E+002
256.0000,-3.8807E+002
256.0417,-3.9178E+002
256.0833,-3.8982E+002
256.1250,-3.8629E+002
256.1667,-3.8662E+002
256.2083,-3.8411E+002
256.2500,-3.8262E+002
256.2917,-3.7730E+002
256.3333,-3.7432E+002
256.3750,-3.8099E+002
256.4167,-3.7877E+002
256.4583,-3.8232E+002
256.5000,-3.8429E+002
256.5417,-3.8769E+002
256.5833,-3.9081E+002
256.6250,-3.9407E+002
256.6667,-3.9644E+002
256.7083,-3.9799E+002
256.7500,-3.9892E+002
256.7917,-3.9959E+002
256.8333,-3.9858E+002
256.8750,-3.9740E+002
256.9167,-3.9526E+002
256.9583,-3.9471E+002
257.0000,-3.9169E+002
257.0417,-3.9196E+002
257.0833,-3.9051E+002
257.1250,-3.8837E+002
257.1667,-3.8815E+002
257.2083,-3.8678E+002
257.2500,-3.8233E+002
257.2917,-3.8345E+002
257.3333,-3.7664E+002
257.3750,-3.7725E+002
257.4167,-3.8134E+002
257.4583,-3.8546E+002
257.5000,-3.9262E+002
257.5417,-3.9137E+002
257.5833,-3.9342E+002
257.6250,-3.9699E+002
257.6667,-3.9926E+002
257.7083,-4.0083E+002
257.7500,-4.0131E+002
257.7917,-4.0138E+002
257.8333,-4.0097E+002
257.8750,-3.9946E+002
257.9167,-3.9934E+002
257.9583,-3.9525E+002
258.0000,-3.9599E+002
258.0417,-3.9411E+002
258.0833,-3.9004E+002
258.1250,-3.8691E+002
258.1667,-3.8634E+002
258.2083,-3.9183E+002
258.2500,-3.8647E+002
258.2917,-3.8416E+002
258.3333,-3.8557E+002
258.3750,-3.8232E+002
258.4167,-3.8189E+002
258.4583,-3.8681E+002
258.5000,-3.9074E+002
258.5417,-3.9381E+002
258.5833,-3.9743E+002
258.6250,-4.0152E+002
258.6667,-4.0433E+002
258.7083,-4.0619E+002
258.7500,-4.0691E+002
258.7917,-4.0714E+002
258.8333,-4.0691E+002
258.8750,-4.0631E+002
258.9167,-4.0352E+002
258.9583,-4.0433E+002
259.0000,-4.0158E+002
259.0417,-3.9823E+002
259.0833,-3.9558E+002
259.1250,-3.9704E+002
259.1667,-3.9846E+002
259.2083,-3.9406E+002
259.2500,-3.9087E+002
259.2917,-3.9216E+002
259.3333,-3.9323E+002
259.3750,-3.9100E+002
259.4167,-3.9199E+002
259.4583,-3.9660E+002
259.5000,-3.9849E+002
259.5417,-4.0197E+002
259.5833,-4.0562E+002
259.6250,-4.0868E+002
259.6667,-4.1041E+002
259.7083,-4.1235E+002
259.7500,-4.1405E+002
259.7917,-4.1164E+002
259.8333,-4.1042E+002
259.8750,-4.0971E+002
259.9167,-4.0918E+002
259.9583,-4.0791E+002
260.0000,-4.0719E+002
260.0417,-4.0637E+002
260.0833,-4.0534E+002
260.1250,-4.0440E+002
260.1667,-4.0330E+002
260.2083,-4.0192E+002
260.2500,-4.0033E+002
260.2917,-3.9825E+002
260.3333,-3.9575E+002
260.3750,-3.9340E+002
260.4167,-3.9203E+002
260.4583,-3.9201E+002
260.5000,-3.9275E+002
260.5417,-3.9390E+002
260.5833,-3.9496E+002
260.6250,-3.9568E+002
260.6667,-3.9666E+002
260.7083,-3.9694E+002
260.7500,-3.9696E+002
260.7917,-3.9708E+002
260.8333,-3.9633E+002
260.8750,-3.9508E+002
260.9167,-3.9355E+002
260.9583,-3.9174E+002
261.0000,-3.9002E+002
261.0417,-3.8893E+002
261.0833,-3.8758E+002
261.1250,-3.8590E+002
261.1667,-3.8398E+002
261.2083,-3.8226E+002
261.2500,-3.8080E+002
261.2917,-3.7938E+002
261.3333,-3.7750E+002
261.3750,-3.7663E+002
261.4167,-3.7667E+002
261.4583,-3.7724E+002
261.5000,-3.7902E+002
261.5417,-3.8108E+002
261.5833,-3.8360E+002
261.6250,-3.8592E+002
261.6667,-3.8759E+002
261.7083,-3.8864E+002
261.7500,-3.8930E+002
261.7917,-3.8963E+002
261.8333,-3.8933E+002
261.8750,-3.8856E+002
261.9167,-3.8810E+002
261.9583,-3.8773E+002
262.0000,-3.8723E+002
262.0417,-3.8652E+002
262.0833,-3.8530E+002
262.1250,-3.8415E+002
262.1667,-3.8236E+002
262.2083,-3.8053E+002
262.2500,-3.7893E+002
262.2917,-3.7703E+002
262.3333,-3.7474E+002
262.3750,-3.7167E+002
262.4167,-3.7233E+002
262.4583,-3.7363E+002
262.5000,-3.7569E+002
262.5417,-3.7664E+002
262.5833,-3.7898E+002
262.6250,-3.8129E+002
262.6667,-3.8307E+002
262.7083,-3.8409E+002
262.7500,-3.8482E+002
262.7917,-3.8499E+002
262.8333,-3.8455E+002
262.8750,-3.8274E+002
262.9167,-3.8212E+002
262.9583,-3.8037E+002
263.0000,-3.8012E+002
263.0417,-3.7903E+002
263.0833,-3.7690E+002
263.1250,-3.7602E+002
263.1667,-3.7458E+002
263.2083,-3.6989E+002
263.2500,-3.7196E+002
263.2917,-3.6673E+002
263.3333,-3.6359E+002
263.3750,-3.6539E+002
263.4167,-3.6987E+002
263.4583,-3.7462E+002
263.5000,-3.7798E+002
263.5417,-3.8127E+002
263.5833,-3.7856E+002
263.6250,-3.8020E+002
263.6667,-3.8191E+002
263.7083,-3.8319E+002
263.7500,-3.8393E+002
263.7917,-3.8420E+002
263.8333,-3.8374E+002
263.8750,-3.8280E+002
263.9167,-3.8176E+002
263.9583,-3.8049E+002
264.0000,-3.7922E+002
264.0417,-3.7792E+002
264.0833,-3.7558E+002
264.1250,-3.7316E+002
264.1667,-3.7331E+002
264.2083,-3.7000E+002
264.2500,-3.7124E+002
264.2917,-3.6642E+002
264.3333,-3.6652E+002
264.3750,-3.6491E+002
264.4167,-3.6503E+002
264.4583,-3.6812E+002
264.5000,-3.7039E+002
264.5417,-3.7205E+002
264.5833,-3.7558E+002
264.6250,-3.7876E+002
264.6667,-3.8095E+002
264.7083,-3.8205E+002
264.7500,-3.8268E+002
264.7917,-3.8296E+002
264.8333,-3.8244E+002
264.8750,-3.8042E+002
264.9167,-3.8096E+002
264.9583,-3.7844E+002
265.0000,-3.7843E+002
265.0417,-3.7522E+002
265.0833,-3.7655E+002
265.1250,-3.7239E+002
265.1667,-3.6946E+002
265.2083,-3.7238E+002
265.2500,-3.7226E+002
265.2917,-3.7225E+002
265.3333,-3.6808E+002
265.3750,-3.6621E+002
265.4167,-3.7064E+002
265.4583,-3.7288E+002
265.5000,-3.7752E+002
265.5417,-3.8444E+002
265.5833,-3.8100E+002
265.6250,-3.8290E+002
265.6667,-3.8491E+002
265.7083,-3.8660E+002
265.7500,-3.8749E+002
265.7917,-3.8769E+002
265.8333,-3.8750E+002
265.8750,-3.8710E+002
265.9167,-3.8681E+002
265.9583,-3.8651E+002
266.0000,-3.8587E+002
266.0417,-3.8449E+002
266.0833,-3.8425E+002
266.1250,-3.8395E+002
266.1667,-3.8242E+002
266.2083,-3.8275E+002
266.2500,-3.8119E+002
266.2917,-3.7962E+002
266.3333,-3.8007E+002
266.3750,-3.8124E+002
266.4167,-3.8258E+002
266.4583,-3.8640E+002
266.5000,-3.8984E+002
266.5417,-3.9236E+002
266.5833,-3.8819E+002
266.6250,-3.8984E+002
266.6667,-3.9144E+002
266.7083,-3.9219E+002
266.7500,-3.9287E+002
266.7917,-3.9293E+002
266.8333,-3.9222E+002
266.8750,-3.9059E+002
266.9167,-3.8996E+002
266.9583,-3.8553E+002
267.0000,-3.8155E+002
267.0417,-3.7970E+002
267.0833,-3.8568E+002
267.1250,-3.8145E+002
267.1667,-3.7865E+002
267.2083,-3.7881E+002
267.2500,-3.8039E+002
267.2917,-3.8213E+002
267.3333,-3.8164E+002
267.3750,-3.8128E+002
267.4167,-3.8093E+002
267.4583,-3.8114E+002
267.5000,-3.8164E+002
267.5417,-3.8240E+002
267.5833,-3.8273E+002
267.6250,-3.8358E+002
267.6667,-3.8461E+002
267.7083,-3.8522E+002
267.7500,-3.8578E+002
267.7917,-3.8556E+002
267.8333,-3.8518E+002
267.8750,-3.8463E+002
267.9167,-3.8268E+002
267.9583,-3.8271E+002
268.0000,-3.8213E+002
268.0417,-3.8169E+002
268.0833,-3.8098E+002
268.1250,-3.8013E+002
268.1667,-3.7924E+002
268.2083,-3.7846E+002
268.2500,-3.7731E+002
268.2917,-3.7338E+002
268.3333,-3.7322E+002
268.3750,-3.7207E+002
268.4167,-3.7182E+002
268.4583,-3.7085E+002
268.5000,-3.7049E+002
268.5417,-3.7037E+002
268.5833,-3.7017E+002
268.6250,-3.7019E+002
268.6667,-3.7008E+002
268.7083,-3.7034E+002
268.7500,-3.7007E+002
268.7917,-3.6913E+002
268.8333,-3.6826E+002
268.8750,-3.6749E+002
268.9167,-3.6650E+002
268.9583,-3.6446E+002
269.0000,-3.6518E+002
269.0417,-3.6377E+002
269.0833,-3.6350E+002
269.1250,-3.6301E+002
269.1667,-3.6173E+002
269.2083,-3.6142E+002
269.2500,-3.5916E+002
269.2917,-3.5892E+002
269.3333,-3.5635E+002
269.3750,-3.5578E+002
269.4167,-3.5531E+002
269.4583,-3.5520E+002
269.5000,-3.5551E+002
269.5417,-3.5573E+002
269.5833,-3.5607E+002
269.6250,-3.5623E+002
269.6667,-3.5679E+002
269.7083,-3.5722E+002
269.7500,-3.5734E+002
269.7917,-3.5719E+002
269.8333,-3.5690E+002
269.8750,-3.5660E+002
269.9167,-3.5599E+002
269.9583,-3.5568E+002
270.0000,-3.5531E+002
270.0417,-3.5536E+002
270.0833,-3.5446E+002
270.1250,-3.5466E+002
270.1667,-3.5387E+002
270.2083,-3.5388E+002
270.2500,-3.5315E+002
270.2917,-3.5275E+002
270.3333,-3.5173E+002
270.3750,-3.5140E+002
270.4167,-3.5135E+002
270.4583,-3.5177E+002
270.5000,-3.5213E+002
270.5417,-3.5324E+002
270.5833,-3.5412E+002
270.6250,-3.5491E+002
270.6667,-3.5615E+002
270.7083,-3.5695E+002
270.7500,-3.5751E+002
270.7917,-3.5744E+002
270.8333,-3.5720E+002
270.8750,-3.5685E+002
270.9167,-3.5619E+002
270.9583,-3.5597E+002
271.0000,-3.5512E+002
271.0417,-3.5120E+002
271.0833,-3.4755E+002
271.1250,-3.4450E+002
271.1667,-3.4475E+002
271.2083,-3.5006E+002
271.2500,-3.4523E+002
271.2917,-3.4215E+002
271.3333,-3.4295E+002
271.3750,-3.4585E+002
271.4167,-3.4331E+002
271.4583,-3.4520E+002
271.5000,-3.4701E+002
271.5417,-3.4979E+002
271.5833,-3.5241E+002
271.6250,-3.5491E+002
271.6667,-3.5622E+002
271.7083,-3.5760E+002
271.7500,-3.5842E+002
271.7917,-3.5872E+002
271.8333,-3.5866E+002
271.8750,-3.5852E+002
271.9167,-3.5816E+002
271.9583,-3.5790E+002
272.0000,-3.5685E+002
272.0417,-3.5755E+002
272.0833,-3.5701E+002
272.1250,-3.5671E+002
272.1667,-3.5693E+002
272.2083,-3.5723E+002
272.2500,-3.5722E+002
272.2917,-3.5731E+002
272.3333,-3.5744E+002
272.3750,-3.5781E+002
272.4167,-3.5927E+002
272.4583,-3.6099E+002
272.5000,-3.6245E+002
272.5417,-3.6366E+002
272.5833,-3.6243E+002
272.6250,-3.6082E+002
272.6667,-3.6122E+002
272.7083,-3.6306E+002
272.7500,-3.6465E+002
272.7917,-3.6457E+002
272.8333,-3.6409E+002
272.8750,-3.6352E+002
272.9167,-3.6282E+002
272.9583,-3.6207E+002
273.0000,-3.6161E+002
273.0417,-3.6166E+002
273.0833,-3.6153E+002
273.1250,-3.6105E+002
273.1667,-3.6127E+002
273.2083,-3.6110E+002
273.2500,-3.6121E+002
273.2917,-3.6130E+002
273.3333,-3.6148E+002
273.3750,-3.6177E+002
273.4167,-3.6248E+002
273.4583,-3.6689E+002
273.5000,-3.7038E+002
273.5417,-3.6935E+002
273.5833,-3.7110E+002
273.6250,-3.7442E+002
273.6667,-3.7581E+002
273.7083,-3.7627E+002
273.7500,-3.7630E+002
273.7917,-3.7590E+002
273.8333,-3.7506E+002
273.8750,-3.7429E+002
273.9167,-3.7103E+002
273.9583,-3.7119E+002
274.0000,-3.6865E+002
274.0417,-3.6428E+002
274.0833,-3.6723E+002
274.1250,-3.6482E+002
274.1667,-3.6052E+002
274.2083,-3.6291E+002
274.2500,-3.6228E+002
274.2917,-3.5891E+002
274.3333,-3.5985E+002
274.3750,-3.5734E+002
274.4167,-3.5794E+002
274.4583,-3.6130E+002
274.5000,-3.6254E+002
274.5417,-3.6415E+002
274.5833,-3.6650E+002
274.6250,-3.6811E+002
274.6667,-3.6861E+002
274.7083,-3.6917E+002
274.7500,-3.6985E+002
274.7917,-3.6985E+002
274.8333,-3.6972E+002
274.8750,-3.6950E+002
274.9167,-3.6904E+002
274.9583,-3.6816E+002
275.0000,-3.6746E+002
275.0417,-3.6521E+002
275.0833,-3.6501E+002
275.1250,-3.6025E+002
275.1667,-3.5884E+002
275.2083,-3.6167E+002
275.2500,-3.5814E+002
275.2917,-3.5598E+002
275.3333,-3.5950E+002
275.3750,-3.5766E+002
275.4167,-3.5973E+002
275.4583,-3.6189E+002
275.5000,-3.6605E+002
275.5417,-3.6482E+002
275.5833,-3.6634E+002
275.6250,-3.6848E+002
275.6667,-3.6978E+002
275.7083,-3.7049E+002
275.7500,-3.9362E+002
275.7917,-3.9210E+002
275.8333,-3.9127E+002
275.8750,-3.9026E+002
275.9167,-3.8926E+002
275.9583,-3.8816E+002
276.0000,-3.8714E+002
276.0417,-3.8485E+002
276.0833,-3.8397E+002
276.1250,-3.8146E+002
276.1667,-3.7755E+002
276.2083,-3.8134E+002
276.2500,-3.7972E+002
276.2917,-3.7747E+002
276.3333,-3.7731E+002
276.3750,-3.7785E+002
276.4167,-3.7821E+002
276.4583,-3.7775E+002
276.5000,-3.7711E+002
276.5417,-3.7656E+002
276.5833,-3.7552E+002
276.6250,-3.7520E+002
276.6667,-3.7543E+002
276.7083,-3.7475E+002
276.7500,-3.7387E+002
276.7917,-3.7280E+002
276.8333,-3.7067E+002
276.8750,-3.6940E+002
276.9167,-3.6470E+002
276.9583,-3.5972E+002
277.0000,-3.5737E+002
277.0417,-3.6025E+002
277.0833,-3.6393E+002
277.1250,-3.6366E+002
277.1667,-3.6289E+002
277.2083,-3.6182E+002
277.2500,-3.6081E+002
277.2917,-3.6034E+002
277.3333,-3.5917E+002
277.3750,-3.5811E+002
277.4167,-3.5760E+002
277.4583,-3.5740E+002
277.5000,-3.5739E+002
277.5417,-3.5827E+002
277.5833,-3.5961E+002
277.6250,-3.6155E+002
277.6667,-3.6283E+002
277.7083,-3.6381E+002
277.7500,-3.6437E+002
277.7917,-3.6404E+002
277.8333,-3.6379E+002
277.8750,-3.6320E+002
277.9167,-3.6173E+002
277.9583,-3.6148E+002
278.0000,-3.5835E+002
278.0417,-3.5993E+002
278.0833,-3.5867E+002
278.1250,-3.5764E+002
278.1667,-3.5748E+002
278.2083,-3.5552E+002
278.2500,-3.5610E+002
278.2917,-3.5215E+002
278.3333,-3.5388E+002
278.3750,-3.5177E+002
278.4167,-3.5174E+002
278.4583,-3.5405E+002
278.5000,-3.5513E+002
278.5417,-3.5637E+002
278.5833,-3.5733E+002
278.6250,-3.5846E+002
278.6667,-3.5884E+002
278.7083,-3.5891E+002
278.7500,-3.5892E+002
278.7917,-3.5882E+002
278.8333,-3.5871E+002
278.8750,-3.5855E+002
278.9167,-3.5853E+002
278.9583,-3.5846E+002
279.0000,-3.5839E+002
279.0417,-3.5827E+002
279.0833,-3.5820E+002
279.1250,-3.5824E+002
279.1667,-3.5831E+002
279.2083,-3.5822E+002
279.2500,-3.5799E+002
279.2917,-3.5775E+002
279.3333,-3.5753E+002
279.3750,-3.5738E+002
279.4167,-3.5742E+002
279.4583,-3.5768E+002
279.5000,-3.5810E+002
279.5417,-3.5844E+002
279.5833,-3.5890E+002
279.6250,-3.5985E+002
279.6667,-3.6093E+002
279.7083,-3.6180E+002
279.7500,-3.6209E+002
279.7917,-3.6218E+002
279.8333,-3.6200E+002
279.8750,-3.6175E+002
279.9167,-3.6154E+002
279.9583,-3.6131E+002
280.0000,-3.6104E+002
280.0417,-3.6087E+002
280.0833,-3.6069E+002
280.1250,-3.6051E+002
280.1667,-3.6030E+002
280.2083,-3.6017E+002
280.2500,-3.6001E+002
280.2917,-3.5985E+002
280.3333,-3.5975E+002
280.3750,-3.5973E+002
280.4167,-3.5984E+002
280.4583,-3.6129E+002
280.5000,-3.6234E+002
280.5417,-3.6253E+002
280.5833,-3.6439E+002
280.6250,-3.6641E+002
280.6667,-3.6773E+002
280.7083,-3.6798E+002
280.7500,-3.6804E+002
280.7917,-3.6777E+002
280.8333,-3.6746E+002
280.8750,-3.6632E+002
280.9167,-3.6531E+002
280.9583,-3.6481E+002
281.0000,-3.6335E+002
281.0417,-3.6011E+002
281.0833,-3.6222E+002
281.1250,-3.6162E+002
281.1667,-3.6038E+002
281.2083,-3.6002E+002
281.2500,-3.6087E+002
281.2917,-3.6187E+002
281.3333,-3.6176E+002
281.3750,-3.6167E+002
281.4167,-3.6185E+002
281.4583,-3.6228E+002
281.5000,-3.6297E+002
281.5417,-3.6348E+002
281.5833,-3.6419E+002
281.6250,-3.6495E+002
281.6667,-3.6581E+002
281.7083,-3.6693E+002
281.7500,-3.6756E+002
281.7917,-3.6783E+002
281.8333,-3.6794E+002
281.8750,-3.6809E+002
281.9167,-3.6820E+002
281.9583,-3.6827E+002
282.0000,-3.6837E+002
282.0417,-3.6847E+002
282.0833,-3.6849E+002
282.1250,-3.6850E+002
282.1667,-3.6850E+002
282.2083,-3.6851E+002
282.2500,-3.6850E+002
282.2917,-3.6846E+002
282.3333,-3.6839E+002
282.3750,-3.6809E+002
282.4167,-3.6906E+002
282.4583,-3.6943E+002
282.5000,-3.7066E+002
282.5417,-3.7189E+002
282.5833,-3.7334E+002
282.6250,-3.7393E+002
282.6667,-3.7467E+002
282.7083,-3.7495E+002
282.7500,-3.7492E+002
282.7917,-3.7484E+002
282.8333,-3.7474E+002
282.8750,-3.7462E+002
282.9167,-3.7456E+002
282.9583,-3.7450E+002
283.0000,-3.7426E+002
283.0417,-3.7358E+002
283.0833,-3.7277E+002
283.1250,-3.6946E+002
283.1667,-3.6932E+002
283.2083,-3.6482E+002
283.2500,-3.6441E+002
283.2917,-3.6609E+002
283.3333,-3.6243E+002
283.3750,-3.6241E+002
283.4167,-3.6348E+002
283.4583,-3.6572E+002
283.5000,-3.6694E+002
283.5417,-3.6776E+002
283.5833,-3.6934E+002
283.6250,-3.7099E+002
283.6667,-3.7102E+002
283.7083,-3.7022E+002
283.7500,-3.6911E+002
283.7917,-3.6628E+002
283.8333,-3.6610E+002
283.8750,-3.6009E+002
283.9167,-3.6085E+002
283.9583,-3.5852E+002
284.0000,-3.5237E+002
284.0417,-3.5018E+002
284.0833,-3.5651E+002
284.1250,-3.5326E+002
284.1667,-3.5143E+002
284.2083,-3.4535E+002
284.2500,-3.4200E+002
284.2917,-3.4821E+002
284.3333,-3.4761E+002
284.3750,-3.4566E+002
284.4167,-3.4488E+002
284.4583,-3.4653E+002
284.5000,-3.4833E+002
284.5417,-3.5003E+002
284.5833,-3.5156E+002
284.6250,-3.5265E+002
284.6667,-3.5349E+002
284.7083,-3.5363E+002
284.7500,-3.5319E+002
284.7917,-3.5243E+002
284.8333,-3.5146E+002
284.8750,-3.5037E+002
284.9167,-3.4719E+002
284.9583,-3.4780E+002
285.0000,-3.4679E+002
285.0417,-3.4641E+002
285.0833,-3.4565E+002
285.1250,-3.4504E+002
285.1667,-3.4444E+002
285.2083,-3.4277E+002
285.2500,-3.4348E+002
285.2917,-3.4214E+002
285.3333,-3.4254E+002
285.3750,-3.4097E+002
285.4167,-3.4201E+002
285.4583,-3.4302E+002
285.5000,-3.4386E+002
285.5417,-3.4525E+002
285.5833,-3.4661E+002
285.6250,-3.4821E+002
285.6667,-3.4945E+002
285.7083,-3.5031E+002
285.7500,-3.5086E+002
285.7917,-3.5012E+002
285.8333,-3.4915E+002
285.8750,-3.4833E+002
285.9167,-3.4884E+002
285.9583,-3.4945E+002
286.0000,-3.4910E+002
286.0417,-3.4875E+002
286.0833,-3.4801E+002
286.1250,-3.4781E+002
