"",0.300
287.9653,-6.4293E+000
287.9722,-6.2717E+000
287.9792,-6.2912E+000
287.9861,-6.2313E+000
287.9931,-6.3118E+000
288.0000,-6.3914E+000
288.0069,-6.3257E+000
288.0139,-6.2880E+000
288.0208,-6.4001E+000
288.0278,-6.4301E+000
288.0347,-6.4760E+000
288.0417,-6.5678E+000
288.0486,-6.6849E+000
288.0556,-6.5741E+000
288.0625,-6.4417E+000
288.0694,-6.5054E+000
288.0764,-6.2970E+000
288.0833,-6.3810E+000
288.0903,-6.3607E+000
288.0972,-6.2476E+000
288.1042,-6.1526E+000
288.1111,-6.0135E+000
288.1181,-5.8926E+000
288.1250,-5.8408E+000
288.1319,-5.7163E+000
288.1389,-5.7618E+000
288.1458,-5.8377E+000
288.1528,-5.9331E+000
288.1597,-5.8910E+000
288.1667,-5.9655E+000
288.1736,-5.9484E+000
288.1806,-5.9267E+000
288.1875,-5.8218E+000
288.1944,-5.6467E+000
288.2014,-5.5654E+000
288.2083,-5.6162E+000
288.2153,-5.4107E+000
288.2222,-5.6117E+000
288.2292,-5.7652E+000
288.2361,-5.6871E+000
288.2431,-5.6006E+000
288.2500,-5.5301E+000
288.2569,-5.3756E+000
288.2639,-5.2050E+000
288.2708,-5.2301E+000
288.2778,-5.1602E+000
288.2847,-5.1927E+000
288.2917,-5.0760E+000
288.2986,-4.9804E+000
288.3056,-4.9436E+000
288.3125,-4.8740E+000
288.3194,-4.7640E+000
288.3264,-4.7462E+000
288.3333,-4.6186E+000
288.3403,-4.5723E+000
288.3472,-4.3977E+000
288.3542,-4.2403E+000
288.3611,-4.1069E+000
288.3681,-3.4423E+000
288.3750,-2.8284E+000
288.3819,-3.0218E+000
288.3889,-3.0088E+000
288.3958,-2.9924E+000
288.4028,-2.8842E+000
288.4097,-2.6121E+000
288.4167,-2.4543E+000
288.4236,-6.3387E+000
288.4306,-2.3399E+000
288.4375,-4.0028E+000
288.4444,-3.8238E+000
288.4514,-6.6893E+000
288.4583,-1.0322E+001
288.4653,-1.0415E+001
288.4722,-9.2608E+000
288.4792,-1.0810E+001
288.4861,-8.6589E+000
288.4931,-8.4242E+000
288.5000,-8.4090E+000
288.5069,-8.5321E+000
288.5139,-7.9525E+000
288.5208,-2.2676E+000
288.5278,-5.9441E+000
288.5347,-4.0825E+000
288.5417,-4.7641E+000
288.5486,-5.2600E+000
288.5556,-7.5111E+000
288.5625,-1.0724E+001
288.5694,-5.5473E+000
288.5764,-4.7987E+000
288.5833,-3.6757E+000
288.5903,-6.3228E+000
288.5972,-2.2499E+000
288.6042,-2.0538E+000
288.6111,-2.1005E+000
288.6181,-2.5428E+000
288.6250,-3.3934E+000
288.6319,-3.3513E+000
288.6389,-3.0282E+000
288.6458,-3.2524E+000
288.6528,-2.0920E+000
288.6597,-1.7474E+000
288.6667,-1.4520E+000
288.6736,-1.6023E+000
288.6806,-1.5616E+000
288.6875,-1.4004E+000
288.6944,-1.3526E+000
288.7014,-1.5026E+000
288.7083,-1.3492E+000
288.7153,-1.2891E+000
288.7222,-1.2388E+000
288.7292,-1.4565E+000
288.7361,-2.3787E+000
288.7431,-1.6966E+000
288.7500,-1.5808E+000
288.7569,-1.7692E+000
288.7639,-1.7434E+000
288.7708,-1.8365E+000
288.7778,-1.8976E+000
288.7847,-1.8661E+000
288.7917,-1.8888E+000
288.7986,-2.2309E+000
288.8056,-1.9460E+000
288.8125,-1.9399E+000
288.8194,-1.9317E+000
288.8264,-2.0209E+000
288.8333,-1.8565E+000
288.8403,-1.8563E+000
288.8472,-1.8479E+000
288.8542,-2.3167E+000
288.8611,-3.3051E+000
288.8681,-3.4242E+000
288.8750,-2.3405E+000
288.8819,-1.7398E+000
288.8889,-2.2311E+000
288.8958,-2.1490E+000
288.9028,-1.6846E+000
288.9097,-1.6791E+000
288.9167,-1.6646E+000
288.9236,-1.6591E+000
288.9306,-1.6290E+000
288.9375,-1.7647E+000
288.9444,-1.6161E+000
288.9514,-1.6355E+000
288.9583,-1.8650E+000
288.9653,-1.9806E+000
288.9722,-2.2020E+000
288.9792,-1.7251E+000
288.9861,-1.6737E+000
288.9931,-1.6313E+000
289.0000,-1.6218E+000
289.0069,-1.6669E+000
289.0139,-1.5910E+000
289.0208,-1.5943E+000
289.0278,-1.5606E+000
289.0347,-1.6474E+000
289.0417,-1.7003E+000
289.0486,-1.6676E+000
289.0556,-2.1710E+000
289.0625,-1.8026E+000
289.0694,-1.5752E+000
289.0764,-2.0163E+000
289.0833,-1.6774E+000
289.0903,-1.5919E+000
289.0972,-1.5706E+000
289.1042,-1.5625E+000
289.1111,-1.5897E+000
289.1181,-1.6573E+000
289.1250,-4.0405E+000
289.1319,-2.6458E+000
289.1389,-3.7325E+000
289.1458,-2.0106E+000
289.1528,-3.9545E+000
289.1597,-2.8110E+000
289.1667,-2.1707E+000
289.1736,-1.7966E+000
289.1806,-2.2706E+000
289.1875,-1.8616E+000
289.1944,-2.2559E+000
289.2014,-1.7975E+000
289.2083,-1.8270E+000
289.2153,-1.8199E+000
289.2222,-1.8416E+000
289.2292,-1.9177E+000
289.2361,-1.9218E+000
289.2431,-1.8928E+000
289.2500,-1.9542E+000
289.2569,-1.8804E+000
289.2639,-1.8511E+000
289.2708,-1.9504E+000
289.2778,-1.9753E+000
289.2847,-1.9194E+000
289.2917,-1.9106E+000
289.2986,-2.0241E+000
289.3056,-2.0104E+000
289.3125,-2.0642E+000
289.3194,-2.1763E+000
289.3264,-2.1274E+000
289.3333,-2.1994E+000
289.3403,-2.1302E+000
289.3472,-2.1069E+000
289.3542,-2.0970E+000
289.3611,-1.9294E+000
289.3681,-1.8032E+000
289.3750,-2.0483E+000
289.3819,-1.4595E+000
289.3889,-1.2071E+000
289.3958,-5.6211E+000
289.4028,-1.2311E+000
289.4097,-5.2541E+000
289.4167,-3.1199E+000
289.4236,-1.7073E+000
289.4306,-3.4199E+000
289.4375,-2.2717E+000
289.4444,-2.1728E+000
289.4514,-2.1710E+000
289.4583,-3.1302E+000
289.4653,-3.1016E+000
289.4722,-6.6407E+000
289.4792,-8.0154E+000
289.4861,-2.7715E+000
289.4931,-7.0209E+000
289.5000,-1.8064E+000
289.5069,-4.4729E+000
289.5139,-1.0537E+000
289.5208,-7.2042E-001
289.5278,-3.1438E+000
289.5347,-4.2022E+000
289.5417,-7.0112E+000
289.5486,-6.3825E+000
289.5556,-7.1413E+000
289.5625,-8.5082E+000
289.5694,-1.3283E+001
289.5764,-1.0556E+001
289.5833,-7.8851E+000
289.5903,-9.9489E+000
289.5972,-6.6728E+000
289.6042,-3.6281E+000
289.6111,-5.9551E+000
289.6181,-3.7730E-001
289.6250,-3.6853E-001
289.6319,-1.8613E-001
289.6389,-2.5690E-012
289.6458,-3.4343E-001
289.6528,-1.6433E+000
289.6597,-8.3462E-001
289.6667,-3.4858E-011
289.6736,-0.0000E+000
289.6806,-0.0000E+000
289.6875,-1.4337E+000
289.6944,-7.2728E-001
289.7014,-3.2124E-001
289.7083,-8.4566E-002
289.7153,-1.5219E+000
289.7222,-1.8589E+000
289.7292,-1.9737E+000
289.7361,-2.2616E+000
289.7431,-2.5286E+000
289.7500,-2.7723E+000
289.7569,-2.6495E+000
289.7639,-2.9030E+000
289.7708,-3.5016E+000
289.7778,-3.7259E+000
289.7847,-4.0785E+000
289.7917,-4.2673E+000
289.7986,-4.4245E+000
289.8056,-4.6331E+000
289.8125,-4.7174E+000
289.8194,-4.7380E+000
289.8264,-4.9234E+000
289.8333,-4.9636E+000
289.8403,-5.0608E+000
289.8472,-5.2045E+000
289.8542,-6.7406E+000
289.8611,-7.0002E+000
289.8681,-7.2218E+000
289.8750,-8.2766E+000
289.8819,-9.6549E+000
289.8889,-1.0558E+001
289.8958,-1.0367E+001
289.9028,-9.6739E+000
289.9097,-9.8606E+000
289.9167,-1.0068E+001
289.9236,-9.8471E+000
289.9306,-9.7102E+000
289.9375,-9.8667E+000
289.9444,-9.7344E+000
289.9514,-9.8675E+000
289.9583,-1.0342E+001
289.9653,-1.0274E+001
289.9722,-9.9581E+000
289.9792,-9.7264E+000
289.9861,-1.0145E+001
289.9931,-1.0522E+001
290.0000,-1.1084E+001
290.0069,-1.2074E+001
290.0139,-1.2105E+001
290.0208,-1.1996E+001
290.0278,-1.1782E+001
290.0347,-1.1590E+001
290.0417,-1.1588E+001
290.0486,-1.1635E+001
290.0556,-1.1746E+001
290.0625,-1.2440E+001
290.0694,-1.3868E+001
290.0764,-1.4875E+001
290.0833,-1.5883E+001
290.0903,-1.6682E+001
290.0972,-2.2545E+001
290.1042,-1.8333E+001
290.1111,-1.5636E+001
290.1181,-1.6208E+001
290.1250,-1.6036E+001
290.1319,-1.5888E+001
290.1389,-1.5250E+001
290.1458,-1.5491E+001
290.1528,-1.6289E+001
290.1597,-1.6086E+001
290.1667,-1.6024E+001
290.1736,-1.6088E+001
290.1806,-1.5788E+001
290.1875,-1.7169E+001
290.1944,-1.5635E+001
290.2014,-1.5504E+001
290.2083,-1.5886E+001
290.2153,-1.5483E+001
290.2222,-1.5149E+001
290.2292,-1.7577E+001
290.2361,-1.8697E+001
290.2431,-1.9288E+001
290.2500,-2.0502E+001
290.2569,-2.1309E+001
290.2639,-2.1261E+001
290.2708,-1.9815E+001
290.2778,-1.9754E+001
290.2847,-2.0065E+001
290.2917,-2.0683E+001
290.2986,-2.0792E+001
290.3056,-2.0612E+001
290.3125,-2.0602E+001
290.3194,-2.0060E+001
290.3264,-1.8985E+001
290.3333,-1.7770E+001
290.3403,-1.6600E+001
290.3472,-1.5701E+001
290.3542,-1.4724E+001
290.3611,-1.3499E+001
290.3681,-1.1713E+001
290.3750,-1.0721E+001
290.3819,-9.9691E+000
290.3889,-9.0894E+000
290.3958,-9.1104E+000
290.4028,-8.0672E+000
290.4097,-7.0599E+000
290.4167,-5.4509E+000
290.4236,-4.3638E+000
290.4306,-3.3896E+000
290.4375,-3.1006E+000
290.4444,-2.6795E+000
290.4514,-7.0141E+000
290.4583,-7.1520E+000
290.4653,-7.2614E+000
290.4722,-7.0653E+000
290.4792,-1.2067E+001
290.4861,-1.2032E+001
290.4931,-1.2679E+001
290.5000,-1.0182E+001
290.5069,-9.1366E+000
290.5139,-6.7258E+000
290.5208,-1.3478E+001
290.5278,-1.1960E+001
290.5347,-9.0646E+000
290.5417,-1.0040E+001
290.5486,-1.4236E+001
290.5556,-1.0293E+001
290.5625,-1.5882E+001
290.5694,-1.3215E+001
290.5764,-1.4147E+001
290.5833,-1.5074E+001
290.5903,-1.4716E+001
290.5972,-5.9093E+000
290.6042,-6.6509E+000
290.6111,-5.6857E-002
290.6181,-4.7250E+000
290.6250,-7.1863E+000
290.6319,-1.1535E+001
290.6389,-3.3319E+000
290.6458,-1.1491E+000
290.6528,-3.9848E+000
290.6597,-2.1093E+000
290.6667,-4.0082E+000
290.6736,-4.8526E+000
290.6806,-7.8386E+000
290.6875,-2.7244E+000
290.6944,-0.0000E+000
290.7014,-2.7359E+000
290.7083,-3.4146E+000
290.7153,-3.7505E+000
290.7222,-3.7645E+000
290.7292,-4.5942E+000
290.7361,-5.5238E+000
290.7431,-7.1522E+000
290.7500,-7.6704E+000
290.7569,-7.4519E+000
290.7639,-6.7944E+000
290.7708,-6.4773E+000
290.7778,-6.4777E+000
290.7847,-6.5527E+000
290.7917,-6.6972E+000
290.7986,-6.7955E+000
290.8056,-7.4104E+000
290.8125,-7.2150E+000
290.8194,-7.0575E+000
290.8264,-7.4070E+000
290.8333,-7.3191E+000
290.8403,-6.9815E+000
290.8472,-6.9898E+000
290.8542,-6.9447E+000
290.8611,-6.8373E+000
290.8681,-6.8583E+000
290.8750,-6.8133E+000
290.8819,-6.8360E+000
290.8889,-6.7984E+000
290.8958,-6.8007E+000
290.9028,-6.8387E+000
290.9097,-6.8542E+000
290.9167,-6.7968E+000
290.9236,-6.6210E+000
290.9306,-6.7415E+000
290.9375,-6.9974E+000
290.9444,-6.9297E+000
290.9514,-6.9810E+000
290.9583,-7.0026E+000
290.9653,-6.9728E+000
290.9722,-6.9606E+000
290.9792,-6.9065E+000
290.9861,-6.9228E+000
290.9931,-6.8970E+000
291.0000,-6.9112E+000
291.0069,-6.9969E+000
291.0139,-7.1203E+000
291.0208,-7.2694E+000
291.0278,-7.2483E+000
291.0347,-7.0215E+000
291.0417,-6.8731E+000
291.0486,-6.7555E+000
291.0556,-6.6764E+000
291.0625,-6.8160E+000
291.0694,-6.8154E+000
291.0764,-6.8499E+000
291.0833,-6.8290E+000
291.0903,-6.8639E+000
291.0972,-6.7118E+000
291.1042,-6.5656E+000
291.1111,-6.4925E+000
291.1181,-6.4868E+000
291.1250,-6.6343E+000
291.1319,-6.8758E+000
291.1389,-7.2667E+000
291.1458,-8.1778E+000
291.1528,-9.5275E+000
291.1597,-1.0234E+001
291.1667,-1.0251E+001
291.1736,-1.1121E+001
291.1806,-1.1505E+001
291.1875,-1.1802E+001
291.1944,-1.2303E+001
291.2014,-1.3100E+001
291.2083,-1.3693E+001
291.2153,-1.4160E+001
291.2222,-1.4806E+001
291.2292,-1.6730E+001
291.2361,-1.7983E+001
291.2431,-1.7999E+001
291.2500,-1.8314E+001
291.2569,-1.8043E+001
291.2639,-1.7367E+001
291.2708,-1.7117E+001
291.2778,-1.6852E+001
291.2847,-1.6819E+001
291.2917,-1.6439E+001
291.2986,-1.6117E+001
291.3056,-1.5841E+001
291.3125,-1.5842E+001
291.3194,-1.5602E+001
291.3264,-1.5771E+001
291.3333,-1.7444E+001
291.3403,-1.7583E+001
291.3472,-1.8183E+001
291.3542,-1.8987E+001
291.3611,-1.8702E+001
291.3681,-1.8088E+001
291.3750,-1.6340E+001
291.3819,-1.5393E+001
291.3889,-1.4710E+001
291.3958,-1.4094E+001
291.4028,-1.3309E+001
291.4097,-1.2407E+001
291.4167,-1.1611E+001
291.4236,-1.0400E+001
291.4306,-9.1988E+000
291.4375,-7.6961E+000
291.4444,-6.7693E+000
291.4514,-5.4971E+000
291.4583,-3.6342E+000
291.4653,-2.3014E+000
291.4722,-1.4400E+000
291.4792,-0.0000E+000
291.4861,-1.7735E-011
291.4931,-5.3172E-001
291.5000,-4.4304E+000
291.5069,-1.1023E+001
291.5139,-2.3071E+000
291.5208,-4.9383E-001
291.5278,-6.7690E+000
291.5347,-8.2865E+000
291.5417,-1.5310E-002
291.5486,-9.1768E-001
291.5556,-2.8045E+000
291.5625,-0.0000E+000
291.5694,-1.3488E-011
291.5764,-3.8011E-001
291.5833,-1.7277E-001
291.5903,-6.9333E-001
291.5972,-0.0000E+000
291.6042,-0.0000E+000
291.6111,-0.0000E+000
291.6181,-0.0000E+000
291.6250,-0.0000E+000
291.6319,-0.0000E+000
291.6389,-0.0000E+000
291.6458,-3.3120E-011
291.6528,-8.1187E-001
291.6597,-2.5830E+000
291.6667,-4.4848E+000
291.6736,-0.0000E+000
291.6806,-0.0000E+000
291.6875,-0.0000E+000
291.6944,-1.7097E-011
291.7014,-2.5577E-001
291.7083,-0.0000E+000
291.7153,-0.0000E+000
291.7222,-0.0000E+000
291.7292,-0.0000E+000
291.7361,-0.0000E+000
291.7431,-5.2099E-001
291.7500,-2.2039E+000
291.7569,-3.0968E+000
291.7639,-3.7730E+000
291.7708,-4.8028E+000
291.7778,-5.2505E+000
291.7847,-5.7670E+000
291.7917,-5.7740E+000
291.7986,-5.8073E+000
291.8056,-5.8698E+000
291.8125,-6.0774E+000
291.8194,-6.2217E+000
291.8264,-6.5614E+000
291.8333,-6.7908E+000
291.8403,-6.7944E+000
291.8472,-6.9314E+000
291.8542,-7.2564E+000
291.8611,-7.5204E+000
291.8681,-7.0771E+000
291.8750,-7.1357E+000
291.8819,-7.1304E+000
291.8889,-7.0838E+000
291.8958,-7.0955E+000
291.9028,-7.1924E+000
291.9097,-7.3329E+000
291.9167,-7.3708E+000
291.9236,-7.3677E+000
291.9306,-7.3386E+000
291.9375,-7.3249E+000
291.9444,-7.3641E+000
291.9514,-7.5095E+000
291.9583,-7.5433E+000
291.9653,-7.4400E+000
291.9722,-7.4708E+000
291.9792,-7.4563E+000
291.9861,-7.2417E+000
291.9931,-6.9657E+000
292.0000,-7.3072E+000
292.0069,-7.3854E+000
292.0139,-7.5294E+000
292.0208,-7.3845E+000
292.0278,-7.3900E+000
292.0347,-7.4822E+000
292.0417,-7.2690E+000
292.0486,-7.0543E+000
292.0556,-6.8811E+000
292.0625,-6.9772E+000
292.0694,-6.9256E+000
292.0764,-7.0052E+000
292.0833,-7.1185E+000
292.0903,-7.1898E+000
292.0972,-7.2106E+000
292.1042,-7.1605E+000
292.1111,-6.8926E+000
292.1181,-6.6848E+000
292.1250,-6.5839E+000
292.1319,-6.5066E+000
292.1389,-6.5935E+000
292.1458,-6.7072E+000
292.1528,-6.7333E+000
292.1597,-6.7869E+000
292.1667,-6.9086E+000
292.1736,-6.9852E+000
292.1806,-7.0416E+000
292.1875,-6.9627E+000
292.1944,-6.8427E+000
292.2014,-6.6710E+000
292.2083,-6.5664E+000
292.2153,-6.5758E+000
292.2222,-6.6357E+000
292.2292,-6.6465E+000
292.2361,-6.7948E+000
292.2431,-6.9009E+000
292.2500,-6.9407E+000
292.2569,-6.8832E+000
292.2639,-6.8125E+000
292.2708,-6.6094E+000
292.2778,-6.5501E+000
292.2847,-6.4595E+000
292.2917,-6.2571E+000
292.2986,-6.1204E+000
292.3056,-5.9817E+000
292.3125,-6.0212E+000
292.3194,-5.9090E+000
292.3264,-5.7861E+000
292.3333,-5.6358E+000
292.3403,-5.4789E+000
292.3472,-5.1894E+000
292.3542,-4.7935E+000
292.3611,-3.7402E+000
292.3681,-3.3356E+000
292.3750,-3.1213E+000
292.3819,-3.6554E+000
292.3889,-3.6896E+000
292.3958,-3.2353E+000
292.4028,-3.1124E+000
292.4097,-2.6958E+000
292.4167,-1.7555E+000
292.4236,-7.4111E-001
292.4306,-0.0000E+000
292.4375,-0.0000E+000
292.4444,-0.0000E+000
292.4514,-0.0000E+000
292.4583,-0.0000E+000
292.4653,-0.0000E+000
292.4722,-1.1752E-010
292.4792,-3.5490E+000
292.4861,-4.3433E+000
292.4931,-1.7171E+001
292.5000,-1.8422E+001
292.5069,-1.8355E+001
292.5139,-1.6815E+001
292.5208,-2.0998E+001
292.5278,-2.7481E+001
292.5347,-2.3594E+001
292.5417,-2.0872E+001
292.5486,-4.5587E+000
292.5556,-1.2283E+000
292.5625,-0.0000E+000
292.5694,-0.0000E+000
292.5764,-0.0000E+000
292.5833,-0.0000E+000
292.5903,-0.0000E+000
292.5972,-0.0000E+000
292.6042,-0.0000E+000
292.6111,-7.1560E-001
292.6181,-1.6439E+001
292.6250,-3.0718E+000
292.6319,-1.0510E+000
292.6389,-1.6638E-011
292.6458,-0.0000E+000
292.6528,-0.0000E+000
292.6597,-0.0000E+000
292.6667,-0.0000E+000
292.6736,-0.0000E+000
292.6806,-0.0000E+000
292.6875,-0.0000E+000
292.6944,-5.0127E+000
292.7014,-6.0587E+000
292.7083,-6.8619E+000
292.7153,-8.0933E+000
292.7222,-9.8232E+000
292.7292,-1.0621E+001
292.7361,-1.1408E+001
292.7431,-1.2710E+001
292.7500,-1.3382E+001
292.7569,-1.4029E+001
292.7639,-1.5232E+001
292.7708,-1.5132E+001
292.7778,-1.5186E+001
292.7847,-1.6101E+001
292.7917,-1.6821E+001
292.7986,-1.7170E+001
292.8056,-1.7167E+001
292.8125,-1.8187E+001
292.8194,-1.8744E+001
292.8264,-2.0440E+001
292.8333,-1.9832E+001
292.8403,-2.0256E+001
292.8472,-2.0053E+001
292.8542,-1.9755E+001
292.8611,-2.0377E+001
292.8681,-2.0661E+001
292.8750,-2.1591E+001
292.8819,-2.1399E+001
292.8889,-2.1149E+001
292.8958,-2.2427E+001
292.9028,-2.2930E+001
292.9097,-2.2932E+001
292.9167,-2.2969E+001
292.9236,-2.2193E+001
292.9306,-2.1682E+001
292.9375,-2.0583E+001
292.9444,-2.0179E+001
292.9514,-2.0542E+001
292.9583,-2.0035E+001
292.9653,-1.9076E+001
292.9722,-1.8401E+001
292.9792,-1.8074E+001
292.9861,-1.8755E+001
292.9931,-1.9858E+001
293.0000,-2.1330E+001
293.0069,-2.2613E+001
293.0139,-2.2654E+001
293.0208,-2.2388E+001
293.0278,-2.2171E+001
293.0347,-2.2477E+001
293.0417,-2.1946E+001
293.0486,-2.1511E+001
293.0556,-2.1269E+001
293.0625,-2.1941E+001
293.0694,-2.2072E+001
293.0764,-2.2336E+001
293.0833,-2.2756E+001
293.0903,-2.2973E+001
293.0972,-2.2595E+001
293.1042,-2.2178E+001
293.1111,-2.1088E+001
293.1181,-1.9878E+001
293.1250,-1.8750E+001
293.1319,-1.8751E+001
293.1389,-1.9212E+001
293.1458,-1.9597E+001
293.1528,-2.0340E+001
293.1597,-2.0643E+001
293.1667,-2.0824E+001
293.1736,-2.0192E+001
293.1806,-1.9496E+001
293.1875,-1.9028E+001
293.1944,-1.8853E+001
293.2014,-1.8278E+001
293.2083,-1.7722E+001
293.2153,-1.7925E+001
293.2222,-1.8666E+001
293.2292,-1.9300E+001
293.2361,-1.9667E+001
293.2431,-2.0181E+001
293.2500,-2.0344E+001
293.2569,-2.0323E+001
293.2639,-1.9392E+001
293.2708,-1.9001E+001
293.2778,-1.8540E+001
293.2847,-1.7932E+001
293.2917,-1.7004E+001
293.2986,-1.6401E+001
293.3056,-1.5916E+001
293.3125,-1.5626E+001
293.3194,-1.5999E+001
293.3264,-1.6234E+001
293.3333,-1.6655E+001
293.3403,-1.6795E+001
293.3472,-1.6795E+001
293.3542,-1.5600E+001
293.3611,-1.4636E+001
293.3681,-1.3567E+001
293.3750,-1.2639E+001
293.3819,-1.1581E+001
293.3889,-1.0685E+001
293.3958,-9.5810E+000
293.4028,-8.3708E+000
293.4097,-7.7702E+000
293.4167,-6.7545E+000
293.4236,-6.2105E+000
293.4306,-5.5748E+000
293.4375,-4.8516E+000
293.4444,-3.7641E+000
293.4514,-3.2843E+000
293.4583,-2.3485E+000
293.4653,-5.3040E-001
293.4722,-0.0000E+000
293.4792,-0.0000E+000
293.4861,0.0000E+000
293.4931,0.0000E+000
293.5000,0.0000E+000
293.5069,0.0000E+000
293.5139,0.0000E+000
293.5208,0.0000E+000
293.5278,0.0000E+000
293.5347,0.0000E+000
293.5417,0.0000E+000
293.5486,0.0000E+000
293.5556,0.0000E+000
293.5625,0.0000E+000
293.5694,0.0000E+000
293.5764,0.0000E+000
293.5833,0.0000E+000
293.5903,0.0000E+000
293.5972,0.0000E+000
293.6042,0.0000E+000
293.6111,0.0000E+000
293.6181,0.0000E+000
293.6250,1.4519E-001
293.6319,1.0306E+000
293.6389,2.4431E-001
293.6458,0.0000E+000
293.6528,0.0000E+000
293.6597,0.0000E+000
293.6667,0.0000E+000
293.6736,-0.0000E+000
293.6806,-0.0000E+000
293.6875,-0.0000E+000
293.6944,-0.0000E+000
293.7014,-0.0000E+000
293.7083,-0.0000E+000
293.7153,-0.0000E+000
293.7222,-0.0000E+000
293.7292,-0.0000E+000
293.7361,-0.0000E+000
293.7431,-0.0000E+000
293.7500,-0.0000E+000
293.7569,-0.0000E+000
293.7639,-7.7736E-001
293.7708,-1.7470E+000
293.7778,-2.2532E+000
293.7847,-2.8028E+000
293.7917,-2.9881E+000
293.7986,-3.5273E+000
293.8056,-3.7604E+000
293.8125,-3.0692E+000
293.8194,-2.9920E+000
293.8264,-2.4319E+000
293.8333,-1.9318E+000
293.8403,-1.8901E+000
293.8472,-1.6531E+000
293.8542,-1.5339E+000
293.8611,-1.4992E+000
293.8681,-1.4967E+000
293.8750,-1.4485E+000
293.8819,-1.2991E+000
293.8889,-1.2697E+000
293.8958,-1.1884E+000
293.9028,-1.0969E+000
293.9097,-1.1204E+000
293.9167,-1.1005E+000
293.9236,-1.2020E+000
293.9306,-1.1336E+000
293.9375,-1.3332E+000
293.9444,-1.2056E+000
293.9514,-1.2723E+000
293.9583,-1.5810E+000
293.9653,-1.3378E+000
293.9722,-1.5829E+000
293.9792,-1.4517E+000
293.9861,-1.3105E+000
293.9931,-1.1861E+000
294.0000,-1.2856E+000
294.0069,-1.4389E+000
294.0139,-1.7398E+000
294.0208,-1.6902E+000
294.0278,-1.3877E+000
294.0347,-1.3774E+000
294.0417,-1.3001E+000
294.0486,-1.0659E+000
294.0556,-9.7624E-001
294.0625,-9.1732E-001
294.0694,-1.0317E+000
294.0764,-8.8142E-001
294.0833,-6.6467E-001
294.0903,-6.1651E-001
294.0972,-6.4187E-001
294.1042,-7.7518E-001
294.1111,-1.0997E+000
294.1181,-1.5220E+000
294.1250,-1.5735E+000
294.1319,-1.3409E+000
294.1389,-1.7385E+000
294.1458,-1.6870E+000
294.1528,-2.0934E+000
294.1597,-2.4133E+000
294.1667,-2.7564E+000
294.1736,-3.1163E+000
294.1806,-3.1590E+000
294.1875,-3.2802E+000
294.1944,-3.2335E+000
294.2014,-2.4362E+000
294.2083,-2.0626E+000
294.2153,-1.5605E+000
294.2222,-1.6666E+000
294.2292,-2.3813E+000
294.2361,-2.5184E+000
294.2431,-2.6312E+000
294.2500,-2.2547E+000
294.2569,-2.1162E+000
294.2639,-1.3500E+000
294.2708,-7.4869E-001
294.2778,-8.3335E-001
294.2847,-9.4916E-001
294.2917,-5.3579E-001
294.2986,-6.7271E-001
294.3056,-4.7696E-001
294.3125,-1.7516E-001
294.3194,-3.7884E-013
294.3264,-7.3198E-003
294.3333,-0.0000E+000
294.3403,-4.9678E-001
294.3472,-8.0998E-001
294.3542,3.5018E-002
294.3611,1.0279E-001
294.3681,1.0126E-011
294.3750,0.0000E+000
294.3819,0.0000E+000
294.3889,0.0000E+000
294.3958,0.0000E+000
294.4028,0.0000E+000
294.4097,0.0000E+000
294.4167,0.0000E+000
294.4236,0.0000E+000
294.4306,0.0000E+000
294.4375,0.0000E+000
294.4444,0.0000E+000
294.4514,0.0000E+000
294.4583,0.0000E+000
294.4653,0.0000E+000
294.4722,0.0000E+000
294.4792,0.0000E+000
294.4861,4.6654E+000
294.4931,2.9168E-010
294.5000,0.0000E+000
294.5069,0.0000E+000
294.5139,0.0000E+000
294.5208,0.0000E+000
294.5278,0.0000E+000
294.5347,3.7386E-001
294.5417,1.7564E-011
294.5486,0.0000E+000
294.5556,0.0000E+000
294.5625,0.0000E+000
294.5694,0.0000E+000
294.5764,0.0000E+000
294.5833,0.0000E+000
294.5903,0.0000E+000
294.5972,0.0000E+000
294.6042,0.0000E+000
294.6111,0.0000E+000
294.6181,0.0000E+000
294.6250,0.0000E+000
294.6319,0.0000E+000
294.6389,-0.0000E+000
294.6458,0.0000E+000
294.6528,-0.0000E+000
294.6597,-0.0000E+000
294.6667,-0.0000E+000
294.6736,-0.0000E+000
294.6806,-0.0000E+000
294.6875,-0.0000E+000
294.6944,-5.8193E-012
294.7014,-1.2484E-001
294.7083,-2.0278E-011
294.7153,-4.4069E-001
294.7222,-0.0000E+000
294.7292,-2.0080E+000
294.7361,-2.7522E+000
294.7431,-3.3541E+000
294.7500,-4.1176E+000
294.7569,-4.6074E+000
294.7639,-5.1443E+000
294.7708,-5.8413E+000
294.7778,-6.2574E+000
294.7847,-6.5865E+000
294.7917,-6.9037E+000
294.7986,-7.7517E+000
294.8056,-7.6163E+000
294.8125,-8.0704E+000
294.8194,-8.8224E+000
294.8264,-8.5054E+000
294.8333,-8.0674E+000
294.8403,-8.5926E+000
294.8472,-8.1298E+000
294.8542,-9.0813E+000
294.8611,-8.7017E+000
294.8681,-7.5482E+000
294.8750,-7.5475E+000
294.8819,-8.1915E+000
294.8889,-8.2817E+000
294.8958,-7.0523E+000
294.9028,-7.1378E+000
294.9097,-6.8888E+000
294.9167,-7.5956E+000
294.9236,-7.5862E+000
294.9306,-7.7702E+000
