"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
206.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0317E-006,1.2379E-006,1.6894E-006,2.6195E-006,3.2669E-006,3.2669E-006
206.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1775E-006,9.4939E-007,7.8577E-007,6.9862E-007,7.2087E-007,7.2087E-007
206.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5228E-004,2.5186E-004,2.4848E-004,2.4263E-004,2.3130E-004,2.3130E-004
206.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2918E-004,3.6469E-004,3.1446E-004,2.3843E-004,1.5822E-004,1.5822E-004
206.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7801E-005,4.0886E-005,3.3699E-005,2.6848E-005,2.1248E-005,2.1248E-005
206.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5743E-004,2.4809E-004,2.4059E-004,2.3571E-004,2.3321E-004,2.3321E-004
206.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4356E-004,1.2448E-004,1.0776E-004,9.4999E-005,8.6506E-005,8.6506E-005
206.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5729E-005,7.4937E-005,6.5926E-005,5.9336E-005,5.5366E-005,5.5366E-005
206.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4902E-004,1.2536E-004,1.0354E-004,8.3968E-005,6.9468E-005,6.9468E-005
206.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4741E-005,6.7426E-005,7.3190E-005,8.0343E-005,8.6485E-005,8.6485E-005
206.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0235E-004,8.6335E-005,7.5421E-005,6.7042E-005,6.1551E-005,6.1551E-005
206.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1962E-005,1.0468E-005,8.8420E-006,7.2523E-006,5.9315E-006,5.9315E-006
206.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2340E-005,1.2978E-005,1.3196E-005,1.3212E-005,1.3184E-005,1.3184E-005
