"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
206.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9942E+001,1.9941E+001,1.9939E+001,1.9937E+001,1.9935E+001,1.9934E+001
206.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9577E+001,1.9575E+001,1.9572E+001,1.9569E+001,1.9566E+001,1.9564E+001
206.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9165E+001,1.9162E+001,1.9159E+001,1.9155E+001,1.9152E+001,1.9149E+001
206.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8800E+001,1.8798E+001,1.8796E+001,1.8793E+001,1.8791E+001,1.8789E+001
206.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8428E+001,1.8422E+001,1.8416E+001,1.8411E+001,1.8406E+001,1.8402E+001
206.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8092E+001,1.8086E+001,1.8081E+001,1.8076E+001,1.8072E+001,1.8069E+001
206.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7993E+001,1.7992E+001,1.7990E+001,1.7989E+001,1.7988E+001,1.7987E+001
206.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8142E+001,1.8151E+001,1.8169E+001,1.8195E+001,1.8229E+001,1.8264E+001
206.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8611E+001,1.8611E+001,1.8612E+001,1.8614E+001,1.8617E+001,1.8619E+001
206.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9025E+001,1.9201E+001,1.9318E+001,1.9360E+001,1.9377E+001,1.9383E+001
206.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9724E+001,1.9736E+001,1.9752E+001,1.9768E+001,1.9781E+001,1.9792E+001
206.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0569E+001,2.0569E+001,2.0569E+001,2.0570E+001,2.0570E+001,2.0570E+001
206.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1078E+001,2.1079E+001,2.1080E+001,2.1081E+001,2.1082E+001,2.1083E+001
206.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1741E+001,2.1742E+001,2.1743E+001,2.1744E+001,2.1745E+001,2.1746E+001
206.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2120E+001,2.2123E+001,2.2125E+001,2.2126E+001,2.2127E+001,2.2127E+001
206.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2425E+001,2.2426E+001,2.2426E+001,2.2426E+001,2.2426E+001,2.2426E+001
206.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2566E+001,2.2566E+001,2.2566E+001,2.2566E+001,2.2565E+001,2.2564E+001
206.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2624E+001,2.2624E+001,2.2624E+001,2.2625E+001,2.2625E+001,2.2625E+001
206.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2609E+001,2.2607E+001,2.2606E+001,2.2605E+001,2.2605E+001,2.2605E+001
206.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2412E+001,2.2408E+001,2.2405E+001,2.2403E+001,2.2401E+001,2.2400E+001
206.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2086E+001,2.2086E+001,2.2085E+001,2.2085E+001,2.2084E+001,2.2083E+001
206.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1750E+001,2.1749E+001,2.1748E+001,2.1748E+001,2.1747E+001,2.1747E+001
207.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1683E+001,2.1677E+001,2.1659E+001,2.1582E+001,2.1218E+001,2.0616E+001
207.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1483E+001,2.1200E+001,2.0995E+001,2.0993E+001,2.0993E+001,2.0992E+001
207.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1031E+001,2.1030E+001,2.1028E+001,2.0992E+001,2.0714E+001,2.0226E+001
207.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1031E+001,2.1028E+001,2.1009E+001,2.0867E+001,2.0300E+001,1.9417E+001
207.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1031E+001,2.1021E+001,2.0968E+001,2.0703E+001,1.9963E+001,1.8924E+001
207.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1028E+001,2.1007E+001,2.0908E+001,2.0520E+001,1.9692E+001,1.8650E+001
207.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1021E+001,2.0982E+001,2.0791E+001,1.9939E+001,1.9197E+001,1.9105E+001
207.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1005E+001,2.0873E+001,2.0109E+001,1.9420E+001,1.9373E+001,1.9364E+001
207.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9998E+001,1.9997E+001,1.9996E+001,1.9996E+001,1.9995E+001,1.9995E+001
207.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0046E+001,2.0046E+001,2.0045E+001,2.0045E+001,2.0045E+001,2.0045E+001
207.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0303E+001,2.0303E+001,2.0303E+001,2.0303E+001,2.0303E+001,2.0303E+001
