Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      105  0.729167       18.3119       18.3119       18.3119       0.00000      0.981300E-04  0.193752E-02  -61.2319      0.111857     -0.188473       461.617       0.00000      -405.084      0.227700      0.500000       5.00000       4.00000       3.12571       0.00000       0.00000       0.00000       0.00000    
      106  0.736111       18.3294       18.3294       18.3294       0.00000      0.897191E-04  0.175475E-02  -45.5167      0.106704     -0.197306       354.004       0.00000      -405.182      0.227700      0.500000       5.00000       4.00000       3.12954       0.00000       0.00000       0.00000       0.00000    
      107  0.743056       18.3433       18.3433       18.3433       0.00000      0.902700E-04  0.182770E-02  -51.3090      0.106502     -0.199631       389.772       0.00000      -405.259      0.227700      0.500000       5.00000       4.00000       3.13258       0.00000       0.00000       0.00000       0.00000    
      108  0.750000       18.3581       18.3581       18.3581       0.00000      0.974482E-04  0.142426E-02  -24.0300      0.103538     -0.210508       153.969       0.00000      -405.341      0.227700      0.500000       5.00000       4.00000       3.13580       0.00000       0.00000       0.00000       0.00000    
      109  0.756944       18.3603       18.3603       18.3603       0.00000      0.109836E-03  0.139953E-02  -22.2832      0.933496E-01 -0.222411       77.0031       0.00000      -405.354      0.227700      0.500000       5.00000       4.00000       3.13630       0.00000       0.00000       0.00000       0.00000    
      110  0.763889       18.3540       18.3540       18.3540       0.00000      0.108641E-03  0.144221E-02  -24.5028      0.849939E-01 -0.217071       98.7874       0.00000      -405.319      0.227700      0.500000       5.00000       4.00000       3.13492       0.00000       0.00000       0.00000       0.00000    
      111  0.770833       18.3491       18.3491       18.3491       0.00000      0.832057E-04  0.142659E-02  -23.9695      0.869083E-01 -0.205827       128.778       0.00000      -405.291      0.227700      0.500000       5.00000       4.00000       3.13384       0.00000       0.00000       0.00000       0.00000    
      112  0.777778       18.3483       18.3483       18.3483       0.00000      0.860532E-04  0.145566E-02  -25.4910      0.866838E-01 -0.205995       140.142       0.00000      -405.286      0.227700      0.500000       5.00000       4.00000       3.13366       0.00000       0.00000       0.00000       0.00000    
      113  0.784722       18.3479       18.3479       18.3479       0.00000      0.105898E-03  0.142637E-02  -24.0061      0.873179E-01 -0.219736       134.840       0.00000      -405.284      0.227700      0.500000       5.00000       4.00000       3.13358       0.00000       0.00000       0.00000       0.00000    
      114  0.791667       18.3478       18.3478       18.3478       0.00000      0.754138E-04  0.174645E-02  -43.1544      0.842393E-01 -0.188504       125.016       0.00000      -405.284      0.227700      0.500000       5.00000       4.00000       3.13355       0.00000       0.00000       0.00000       0.00000    
      115  0.798611       18.3344       18.3344       18.3344       0.00000      0.496484E-04  0.171247E-02  -40.6829      0.770918E-01 -0.155095       112.621       0.00000      -405.209      0.227700      0.500000       5.00000       4.00000       3.13064       0.00000       0.00000       0.00000       0.00000    
      116  0.805556       18.3211       18.3211       18.3211       0.00000      0.486180E-04  0.170536E-02  -40.1739      0.699304E-01 -0.131059       105.730       0.00000      -405.135      0.227700      0.500000       5.00000       4.00000       3.12772       0.00000       0.00000       0.00000       0.00000    
      117  0.812500       18.3072       18.3072       18.3072       0.00000      0.824395E-04  0.161976E-02  -34.4835      0.718861E-01 -0.179233       94.3522       0.00000      -405.058      0.227700      0.500000       5.00000       4.00000       3.12468       0.00000       0.00000       0.00000       0.00000    
      118  0.819444       18.2954       18.2954       18.2954       0.00000      0.632346E-04  0.153502E-02  -29.3662      0.696708E-01 -0.142838       79.3736       0.00000      -404.993      0.227700      0.500000       5.00000       4.00000       3.12212       0.00000       0.00000       0.00000       0.00000    
      119  0.826389       18.2850       18.2850       18.2850       0.00000      0.581662E-04  0.156070E-02  -30.8302      0.604105E-01 -0.120732       75.7699       0.00000      -404.935      0.227700      0.500000       5.00000       4.00000       3.11984       0.00000       0.00000       0.00000       0.00000    
      120  0.833333       18.2732       18.2732       18.2732       0.00000      0.650948E-04  0.223961E-02  -90.0063      0.561104E-01 -0.127690       66.3778       0.00000      -404.869      0.227700      0.500000       5.00000       4.00000       3.11726       0.00000       0.00000       0.00000       0.00000    
      121  0.840278       18.2231       18.2231       18.2231       0.00000      0.603647E-04  0.211262E-02  -75.8101      0.534607E-01 -0.139070       55.5470       0.00000      -404.591      0.227700      0.500000       5.00000       4.00000       3.10632       0.00000       0.00000       0.00000       0.00000    
      122  0.847222       18.1806       18.1806       18.1806       0.00000      0.458631E-04  0.204363E-02  -68.8194      0.488864E-01 -0.121740       49.1589       0.00000      -404.355      0.227700      0.500000       5.00000       4.00000       3.09703       0.00000       0.00000       0.00000       0.00000    
      123  0.854167       18.1416       18.1416       18.1416       0.00000      0.591233E-04  0.201007E-02  -65.6504      0.407999E-01 -0.115134       45.0697       0.00000      -404.138      0.227700      0.500000       5.00000       4.00000       3.08853       0.00000       0.00000       0.00000       0.00000    
      124  0.861111       18.1041       18.1041       18.1041       0.00000      0.661202E-04  0.188144E-02  -53.9705      0.369288E-01 -0.111463       35.8282       0.00000      -403.930      0.227700      0.500000       5.00000       4.00000       3.08034       0.00000       0.00000       0.00000       0.00000    
      125  0.868056       18.0728       18.0728       18.0728       0.00000      0.460858E-04  0.170169E-02  -39.9324      0.243019E-01 -0.105195       14.6122       0.00000      -403.757      0.227700      0.500000       5.00000       4.00000       3.07351       0.00000       0.00000       0.00000       0.00000    
      126  0.875000       18.0477       18.0477       18.0477      0.689292E-01  0.237479E-02  0.202080E-02  -66.8280       2.65213      -26.5265       2.42916       0.00000      -403.617      0.227700      0.500000       5.00000       4.00000       3.06801       0.00000       0.00000       0.00000       0.00000    
      127  0.881944       18.0041       18.0041       18.0041      0.101511      0.349762E-02  0.221609E-02  -88.3862      0.899757      -44.3590       0.00000       0.00000      -403.376      0.227700      0.500000       5.00000       4.00000       3.05850       0.00000       0.00000       0.00000       0.00000    
      128  0.888889       17.9468       17.9468       17.9468      0.997214E-01  0.343635E-02  0.226107E-02  -94.2638      -2.01319      -45.5379       0.00000       0.00000      -403.058      0.227700      0.500000       5.00000       4.00000       3.04597       0.00000       0.00000       0.00000       0.00000    
      129  0.895833       17.8857       17.8857       17.8857      0.110942      0.382347E-02  0.233992E-02  -104.931      -4.41527      -52.6669       0.00000       0.00000      -402.720      0.227700      0.500000       5.00000       4.00000       3.03264       0.00000       0.00000       0.00000       0.00000    
      130  0.902778       17.8180       17.8180       17.8180      0.783099E-01  0.269920E-02  0.224021E-02  -92.5320      -5.64165      -36.9875       0.00000       0.00000      -402.345      0.227700      0.500000       5.00000       4.00000       3.01785       0.00000       0.00000       0.00000       0.00000    
      131  0.909722       17.7580       17.7580       17.7580      0.532247E-01  0.183477E-02  0.214333E-02  -81.3915      -4.68233      -25.9131       0.00000       0.00000      -402.014      0.227700      0.500000       5.00000       4.00000       3.00475       0.00000       0.00000       0.00000       0.00000    
      132  0.916667       17.7051       17.7051       17.7051      0.510560E-01  0.176020E-02  0.219601E-02  -87.8792      -6.80887      -28.0027       0.00000       0.00000      -401.721      0.227700      0.500000       5.00000       4.00000       2.99319       0.00000       0.00000       0.00000       0.00000    
      133  0.923611       17.6481       17.6481       17.6481      0.171297E-01  0.590625E-03  0.222318E-02  -91.5611      -7.85757      -29.7965       0.00000       0.00000      -401.406      0.227700      0.500000       5.00000       4.00000       2.98074       0.00000       0.00000       0.00000       0.00000    
      134  0.930556       17.5888       17.5888       17.5888      0.175476E-01  0.605106E-03  0.230075E-02  -101.926      -11.7572      -32.9722       0.00000       0.00000      -401.079      0.227700      0.500000       5.00000       4.00000       2.96778       0.00000       0.00000       0.00000       0.00000    
      135  0.937500       17.5229       17.5229       17.5229      0.469278E-01  0.161845E-02  0.229911E-02  -102.203      -11.7516      -33.4268       0.00000       0.00000      -400.716      0.227700      0.500000       5.00000       4.00000       2.95341       0.00000       0.00000       0.00000       0.00000    
      136  0.944444       17.4570       17.4570       17.4570      0.519711E-01  0.179262E-02  0.233233E-02  -107.219      -13.8112      -34.8502       0.00000       0.00000      -400.352      0.227700      0.500000       5.00000       4.00000       2.93900       0.00000       0.00000       0.00000       0.00000    
      137  0.951389       17.3879       17.3879       17.3879      0.997916E-01  0.344254E-02  0.251172E-02  -134.602      -20.7042      -56.3557       0.00000       0.00000      -399.972      0.227700      0.500000       5.00000       4.00000       2.92391       0.00000       0.00000       0.00000       0.00000    
      138  0.958333       17.3016       17.3016       17.3016      0.102458      0.353512E-02  0.248907E-02  -131.842      -17.8566      -58.7974       0.00000       0.00000      -399.497      0.227700      0.500000       5.00000       4.00000       2.90506       0.00000       0.00000       0.00000       0.00000    
      139  0.965278       17.2170       17.2170       17.2170      0.156759      0.540958E-02  0.268865E-02  -167.227      -24.7662      -88.2989       0.00000       0.00000      -399.032      0.227700      0.500000       5.00000       4.00000       2.88660       0.00000       0.00000       0.00000       0.00000    
      140  0.972222       17.1103       17.1103       17.1103      0.171447      0.591766E-02  0.271865E-02  -174.294      -26.2396      -94.3002       0.00000       0.00000      -398.445      0.227700      0.500000       5.00000       4.00000       2.86329       0.00000       0.00000       0.00000       0.00000    
