"datetime","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Air_Temperature_celsius","Relative_Humidity_percent","Dewpoint_Temperature_celsius","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Rainfall_millimeterPerHour","Surface_Level_Barometric_Pressure_pascal"
2020-07-08 23:00:00,0,16.7013333333333,82.2606666666667,13.6625,1.9445,220.949333333333,0,99331.4833333333
2020-07-09,0,15.6558333333333,88.2328333333333,13.7088333333333,0,233.4455,0,99318.6
2020-07-09 01:00:00,0,14.2276666666667,92.909,13.0925,0.519666666666667,253.103333333333,0,99294.2166666667
2020-07-09 02:00:00,0,13.1055,95.2688333333333,12.3608333333333,0.126333333333333,252.991666666667,0,99268.7833333333
2020-07-09 03:00:00,0,12.3766666666667,96.4745,11.8313333333333,0.3025,261.695333333333,0,99230.2833333333
2020-07-09 04:00:00,0,12.3705,96.575,11.8406666666667,0.0855,257.4675,0,99207.95
2020-07-09 05:00:00,0.2465,12.688,96.0871666666667,12.0821666666667,0,253.6425,0,99208.8833333333
2020-07-09 06:00:00,32.06,13.4105,94.8163333333333,12.5976666666667,0,254.3125,0,99203.3666666667
2020-07-09 07:00:00,84.9483333333333,15.0068333333333,90.4966666666667,13.4638333333333,1.25766666666667,268.013,0,99185.3333333333
2020-07-09 08:00:00,138.324333333333,17.4595,83.0705,14.5508333333333,1.6345,217.2445,0,99193.95
2020-07-09 09:00:00,292.0565,19.6026666666667,77.9308333333333,15.6281666666667,2.322,185.303166666667,0,99163.3166666667
2020-07-09 10:00:00,482.861833333333,22.9696666666667,67.7831666666667,16.6668333333333,4.564,164.364,0,99120.8
2020-07-09 11:00:00,754.400166666667,26.27,55.5805,16.6681666666667,7.15766666666667,175.240166666667,0,99090.05
2020-07-09 12:00:00,822.4185,28.0375,48.5055,16.1191666666667,6.81266666666667,155.912833333333,0,99074.9833333333
2020-07-09 13:00:00,771.2925,29.0655,44.4361666666667,15.6825,5.64216666666667,179.332,0,99049.4
2020-07-09 14:00:00,658.071166666667,29.6153333333333,41.3433333333333,14.9953333333333,6.353,171.6195,0,99010.0833333333
2020-07-09 15:00:00,612.774666666667,30.2308333333333,40.5278333333333,15.3225,4.693,196.823666666667,0,98962.9833333333
2020-07-09 16:00:00,559.486666666667,30.2225,40.4415,15.2321666666667,4.58816666666667,209.419833333333,0,98918.9
2020-07-09 17:00:00,488.7825,29.861,41.2346666666667,15.2848333333333,3.43983333333333,224.519166666667,0,98873.4
2020-07-09 18:00:00,114.362666666667,26.129,50.8386666666667,15.0203333333333,2.31316666666667,232.5375,0,98832.8666666667
2020-07-09 19:00:00,21.0541666666667,21.7398333333333,68.6075,15.671,1.7625,235.772833333333,0,98826.1833333333
2020-07-09 20:00:00,9.95583333333333,19.7328333333333,76.0286666666667,15.3745,1.89866666666667,243.3785,0,98815.1833333333
2020-07-09 21:00:00,0.659666666666667,18.0228333333333,81.097,14.7231666666667,2.3245,261.6645,0,98822.6333333333
2020-07-09 22:00:00,0,16.4651666666667,85.5315,14.0286666666667,1.938,268.070166666667,0,98860.0666666667
2020-07-09 23:00:00,0,15.6316666666667,87.0896666666667,13.4893333333333,1.825,276.143833333333,0,98848
2020-07-10,0,14.6311666666667,89.927,12.9898333333333,1.06033333333333,260.702833333333,0,98827.3833333333
2020-07-10 01:00:00,0,13.9456666666667,91.581,12.5968333333333,0,265.072,0,98781.5
2020-07-10 02:00:00,0,13.3321666666667,93.1335,12.2436666666667,0,257.899333333333,0,98729.1
2020-07-10 03:00:00,0,13.1491666666667,93.704,12.1553333333333,0.620166666666667,261.044333333333,0,98667.1166666667
2020-07-10 04:00:00,0,12.8216666666667,94.4738333333333,11.9545,1.167,266.100333333333,0,98644.55
2020-07-10 05:00:00,0.0961666666666667,12.5846666666667,95.2036666666667,11.8375,1.61733333333333,276.5165,0,98614.2166666667
2020-07-10 06:00:00,9.905,12.6996666666667,95.156,11.946,1.442,268.822666666667,0,98611.95
2020-07-10 07:00:00,61.0831666666667,14.0685,92.8173333333333,12.9228333333333,0.951166666666667,253.101833333333,0,98615.85
2020-07-10 08:00:00,97.6838333333333,16.93,87.647,14.8565,1.46433333333333,225.589833333333,0,98643.4
2020-07-10 09:00:00,241.540666666667,20.7941666666667,70.1143333333333,15.1465,5.01383333333333,153.1225,0,98687.1
2020-07-10 10:00:00,503.972666666667,23.4285,64.5786666666667,16.3765,3.76883333333333,212.190333333333,0,98723.8333333333
2020-07-10 11:00:00,402.582833333333,23.7703333333333,61.4643333333333,15.9041666666667,5.17783333333333,174.601,0,98801.4
2020-07-10 12:00:00,418.784333333333,23.3655,61.2038333333333,15.414,4.31883333333333,173.5805,0,98881.2333333333
2020-07-10 13:00:00,245.530666666667,22.808,61.8496666666667,15.0863333333333,4.10516666666667,211.207333333333,0,98938.4
2020-07-10 14:00:00,296.538833333333,22.5211666666667,61.7183333333333,14.7623333333333,5.12683333333333,195.057166666667,0,98991.8333333333
2020-07-10 15:00:00,142.307666666667,21.3066666666667,66.3046666666667,14.7423333333333,3.599,216.957,0,99038.4
2020-07-10 16:00:00,339.207333333333,23.2008333333333,59.1273333333333,14.7396666666667,3.68916666666667,199.196833333333,0,99015.6833333333
2020-07-10 17:00:00,85.0603333333333,21.1306666666667,68.6496666666667,15.0878333333333,2.03133333333333,216.761666666667,0,99036.55
2020-07-10 18:00:00,105.0095,21.249,69.4093333333333,15.4458333333333,1.2865,233.348166666667,0,99039.4833333333
2020-07-10 19:00:00,69.702,20.737,67.829,14.5328333333333,1.7925,211.224833333333,0,99096.1666666667
2020-07-10 20:00:00,14.537,18.8728333333333,78.3713333333333,15.0061666666667,0.254833333333333,238.593166666667,0,99143.8333333333
2020-07-10 21:00:00,0.3095,17.1391666666667,83.1765,14.2518333333333,0.257,245.202166666667,0,99195.75
2020-07-10 22:00:00,0,16.1663333333333,86.5106666666667,13.9111666666667,0.8635,264.347,0,99232.4833333333
2020-07-10 23:00:00,0,16.9208333333333,75.6473333333333,12.562,3.315,255.825833333333,0,99296.0833333333
2020-07-11,0,16.4395,75.3308333333333,12.0526666666667,2.45316666666667,231.711166666667,0,99360.5833333333
2020-07-11 01:00:00,0,16.4516666666667,73.5106666666667,11.6893333333333,3.66083333333333,206.386166666667,0,99419.2666666667
2020-07-11 02:00:00,0,16.1988333333333,74.025,11.557,1.36666666666667,235.846666666667,0,99471.2333333333
2020-07-11 03:00:00,0,15.6926666666667,76.1941666666667,11.4908333333333,2.49333333333333,229.326166666667,0,99489.1666666667
2020-07-11 04:00:00,0,13.5991666666667,83.2996666666667,10.7861666666667,0.747333333333333,250.257166666667,0,99490.6666666667
2020-07-11 05:00:00,0.22,10.9891666666667,91.9665,9.731,0.5915,261.152,0,99544.9
2020-07-11 06:00:00,8.2485,10.1831666666667,94.1135,9.27733333333333,0.216166666666667,254.8405,0,99614.9
2020-07-11 07:00:00,21.3608333333333,10.3666666666667,93.8268333333333,9.41483333333333,0,238.007666666667,0,99666.9666666667
2020-07-11 08:00:00,36.6381666666667,12.9048333333333,84.95,10.3816666666667,1.9685,219.133,0,99699.85
2020-07-11 09:00:00,300.928833333333,16.2816666666667,69.56,10.6695,4.1525,210.142,0,99722.5166666667
2020-07-11 10:00:00,612.7145,19.4888333333333,54.8721666666667,10.0718333333333,4.7425,209.844166666667,0,99729
2020-07-11 11:00:00,611.225333333333,20.153,47.6503333333333,8.66183333333333,5.62633333333333,231.465666666667,0,99777.55
2020-07-11 12:00:00,599.479833333333,20.9963333333333,43.5816666666667,8.02,4.9595,223.710666666667,0,99804.3
2020-07-11 13:00:00,561.713,20.995,45.5148333333333,8.65266666666667,5.10766666666667,255.544333333333,0,99832
2020-07-11 14:00:00,510.882833333333,21.3975,43.3711666666667,8.38283333333333,4.759,251.261166666667,0,99815.8
2020-07-11 15:00:00,449.563666666667,21.7843333333333,42.5573333333333,8.37716666666667,3.86316666666667,224.471666666667,0,99825.5333333333
2020-07-11 16:00:00,301.493,21.7241666666667,40.8083333333333,7.73266666666667,4.43033333333333,240.24,0,99830.6666666667
2020-07-11 17:00:00,307.205166666667,21.6653333333333,44.9066666666667,9.1035,2.56933333333333,252.079333333333,0,99841.5666666667
2020-07-11 18:00:00,182.5935,20.4805,46.9406666666667,8.63416666666667,2.98833333333333,260.835833333333,0,99855.3833333333
2020-07-11 19:00:00,74.6268333333333,19.1083333333333,56.1628333333333,10.0821666666667,1.99383333333333,240.786833333333,0,99873.2166666667
2020-07-11 20:00:00,26.2516666666667,16.2441666666667,73.4525,11.4415,0.549333333333333,246.954333333333,0,99929.3666666667
2020-07-11 21:00:00,1.08433333333333,13.6768333333333,79.454,10.1731666666667,1.5335,260.9945,0,99966.9166666667
2020-07-11 22:00:00,0,10.8593333333333,87.0735,8.789,0.656666666666667,259.617666666667,0,100010.883333333
2020-07-11 23:00:00,0,9.84983333333333,86.9676666666667,7.78016666666667,0.614,261.4055,0,100030.05
2020-07-12,0,8.91666666666667,87.8668333333333,7.01233333333333,1.072,276.7815,0,100049.1
2020-07-12 01:00:00,0,8.30816666666667,88.1778333333333,6.46483333333333,2.26966666666667,303.5045,0,100051.15
2020-07-12 02:00:00,0,7.74433333333333,89.3378333333333,6.09616666666667,0.2235,275.224666666667,0,100042.733333333
2020-07-12 03:00:00,0,6.96283333333333,92.0211666666667,5.7555,0,269.752666666667,0,100044.25
2020-07-12 04:00:00,0,6.57933333333333,93.3716666666667,5.58666666666667,0,280.093,0,100023.05
2020-07-12 05:00:00,0.163333333333333,6.57316666666667,93.5271666666667,5.60283333333333,1.284,293.4105,0,100041.516666667
2020-07-12 06:00:00,8.62933333333333,6.77716666666667,93.4878333333333,5.7975,1.78316666666667,293.528833333333,0,100073.116666667
2020-07-12 07:00:00,22.3038333333333,7.5785,92.823,6.4935,1.53533333333333,289.964166666667,0,100098.533333333
2020-07-12 08:00:00,37.411,9.52616666666667,92.1281666666667,8.314,1.96016666666667,290.567333333333,0,100098.716666667
2020-07-12 09:00:00,277.349833333333,15.2473333333333,72.8211666666667,10.1981666666667,1.8435,221.098333333333,0,100082.683333333
2020-07-12 10:00:00,664.0315,21.3831666666667,43.342,8.352,4.255,227.401833333333,0,100058.8
2020-07-12 11:00:00,787.509833333333,22.7071666666667,36.5121666666667,7.01183333333333,5.80966666666667,249.167833333333,0,100082.616666667
2020-07-12 12:00:00,918.301333333333,23.821,34.6026666666667,7.17483333333333,6.3985,243.632166666667,0,100088.183333333
2020-07-12 13:00:00,970.021333333333,24.4381666666667,32.424,6.85416666666667,7.35866666666667,244.998833333333,0,100069.5
2020-07-12 14:00:00,1000.65833333333,25.2556666666667,31.2403333333333,7.0155,7.066,264.196166666667,0,100039.766666667
2020-07-12 15:00:00,715.112833333333,24.6071666666667,32.7753333333333,7.15583333333333,5.9675,263.7155,0,100021.85
2020-07-12 16:00:00,577.8235,24.6416666666667,33.0538333333333,7.23383333333333,5.13983333333333,241.444,0,99984.1166666667
2020-07-12 17:00:00,504.902833333333,24.2681666666667,35.659,7.9975,3.4765,258.371333333333,0,99951.8
2020-07-12 18:00:00,160.486833333333,22.1771666666667,41.5801666666667,8.37816666666667,2.57366666666667,242.4975,0,99942.6333333333
2020-07-12 19:00:00,22.334,17.6233333333333,64.5795,10.815,1.3125,252.092333333333,0,99923.0166666667
2020-07-12 20:00:00,11.7601666666667,15.751,71.8571666666667,10.6861666666667,2.34733333333333,276.343333333333,0,99909.3666666667
2020-07-12 21:00:00,1.6075,14.0161666666667,76.9395,10.0285,2.25366666666667,271.096333333333,0,99924.1666666667
2020-07-12 22:00:00,0,12.3116666666667,80.624,9.07066666666667,2.23116666666667,264.1475,0,99958.7666666667
2020-07-12 23:00:00,0,11.4253333333333,80.9978333333333,8.27766666666667,2.97566666666667,273.7795,0,99934.4166666667
2020-07-13,0,10.9061666666667,80.5335,7.68566666666667,3.2485,278.776666666667,0,99913.75
2020-07-13 01:00:00,0,10.0036666666667,83.821,7.38783333333333,2.5505,266.6785,0,99915.7
2020-07-13 02:00:00,0,9.10783333333333,87.6445,7.16183333333333,2.21866666666667,265.740166666667,0,99900.9333333333
2020-07-13 03:00:00,0,8.64016666666667,89.3746666666667,6.98916666666667,1.45233333333333,249.805166666667,0,99878.85
2020-07-13 04:00:00,0,8.438,90.0056666666667,6.89266666666667,2.92816666666667,276.407666666667,0,99858.9166666667
2020-07-13 05:00:00,0.302333333333333,8.04366666666667,91.1658333333333,6.686,1.43683333333333,272.826833333333,0,99854.55
2020-07-13 06:00:00,15.3448333333333,8.03316666666667,91.7311666666667,6.76916666666667,0.636833333333333,268.949666666667,0,99863.1
2020-07-13 07:00:00,29.4068333333333,8.85583333333333,90.7696666666667,7.43,0.981666666666667,264.711166666667,0,99868.9166666667
2020-07-13 08:00:00,42.1988333333333,10.5098333333333,90.2333333333333,8.98016666666667,0.477166666666667,248.9955,0,99868.05
2020-07-13 09:00:00,263.802333333333,16.0913333333333,71.1095,10.7525,1.10433333333333,209.611,0,99828.2666666667
2020-07-13 10:00:00,639.316,21.9086666666667,49.8878333333333,10.8933333333333,4.18316666666667,189.407166666667,0,99777.35
2020-07-13 11:00:00,718.334,24.1313333333333,39.3148333333333,9.427,5.55233333333333,211.550333333333,0,99768.6
2020-07-13 12:00:00,873.773166666667,24.9875,33.3996666666667,7.7445,7.2315,231.109166666667,0,99744.6333333333
2020-07-13 13:00:00,822.276,25.4966666666667,33.4661666666667,8.28666666666667,6.28116666666667,239.944833333333,0,99692.7333333333
2020-07-13 14:00:00,754.138666666667,25.9773333333333,33.113,8.515,4.78983333333333,247.117833333333,0,99626.9333333333
2020-07-13 15:00:00,736.706166666667,26.7193333333333,30.5288333333333,7.9095,4.88116666666667,229.4035,0,99564.2833333333
2020-07-13 16:00:00,675.740833333333,26.8503333333333,31.1488333333333,8.2665,4.92166666666667,222.069333333333,0,99515.15
2020-07-13 17:00:00,338.442833333333,24.2621666666667,43.3556666666667,10.7308333333333,1.71566666666667,244.413,0,99467.8666666667
2020-07-13 18:00:00,99.1531666666667,21.5648333333333,53.5611666666667,11.4093333333333,0.816333333333333,243.113,0,99436.6666666667
2020-07-13 19:00:00,35.6971666666667,17.559,72.6465,12.5611666666667,0.336166666666667,249.2185,0,99415.5166666667
2020-07-13 20:00:00,14.3233333333333,16.0996666666667,77.2386666666667,12.1046666666667,1.14816666666667,260.541666666667,0,99397.6333333333
2020-07-13 21:00:00,0.603333333333333,14.1058333333333,81.5648333333333,10.9888333333333,2.37566666666667,271.628333333333,0,99398.4
2020-07-13 22:00:00,0,12.7525,83.5785,10.0353333333333,2.27433333333333,267.7125,0,99410.9666666667
2020-07-13 23:00:00,0,11.9353333333333,83.5261666666667,9.229,1.31116666666667,262.329,0,99386.6
2020-07-14,0,10.8625,86.056,8.62033333333333,1.08916666666667,258.274333333333,0,99361.3166666667
2020-07-14 01:00:00,0,10.1701666666667,87.3208333333333,8.155,0.358833333333333,259.002333333333,0,99330.85
2020-07-14 02:00:00,0,9.43333333333333,89.3171666666667,7.76066666666667,0.297333333333333,259.068833333333,0,99302.7833333333
2020-07-14 03:00:00,0,9.022,90.1095,7.48483333333333,0.0963333333333333,271.418166666667,0,99260.0833333333
