time,30 cm,25 cm,20 cm,15 cm,10 cm,5 cm,air
21/10/2020 13:57,9.59029401950454,9.83329849970517,10.1080763594757,10.1525906216289,10.2266909298565,10.3299194307739,10.6089716863587
21/10/2020 14:07,9.60122046082902,9.87571816677415,10.1656562205519,10.2141563145693,10.2909740056664,10.3996496400621,10.6954341910961
21/10/2020 14:17,9.61286873447403,9.91316263794511,10.2242081407198,10.2766162569162,10.3451115614162,10.4629957526428,10.7701055932869
21/10/2020 14:27,9.62546165738816,9.95263248724816,10.2845050514302,10.3389734849258,10.4002371226008,10.5270326699731,10.8588798411362
21/10/2020 14:37,9.63854422653759,9.99541430058815,10.3362373864683,10.3919257899516,10.4591016114564,10.5921995174189,10.9518322262578
21/10/2020 14:47,9.65046049716058,10.0319675043178,10.382057043609,10.4404249114244,10.5093875413175,10.6444108165886,11.0084258574609
21/10/2020 14:57,9.66333611289832,10.0679601306491,10.4285682207172,10.484121028928,10.5541929800374,10.6968499065003,11.0721330393833
21/10/2020 15:07,9.67843031674329,10.0992995803907,10.4721648096964,10.524384562006,10.5986861896227,10.7515089060798,11.1421162313687
21/10/2020 15:17,9.69371429005514,10.1314707416752,10.5086319419721,10.5618883187908,10.6432178229476,10.8099709204923,11.2226032014492
21/10/2020 15:27,9.70940601943602,10.1663793006435,10.5406302079998,10.5981901340362,10.6849852069171,10.8647860451183,11.2940126411279
21/10/2020 15:37,9.72409126217029,10.198470322281,10.5710674661047,10.6325622572642,10.7222209161887,10.9113041984123,11.3503608007482
21/10/2020 15:47,9.74002707701925,10.2294683320419,10.5995822840832,10.6633819822018,10.7568672370385,10.9543079328025,11.4043276514925
21/10/2020 15:57,9.756787419123,10.2618152390554,10.6257092322581,10.6931562183102,10.7905564311601,10.9986346195817,11.4609676813134
21/10/2020 16:07,9.77449841715088,10.2920549567685,10.6507461045146,10.7222978401048,10.8225998501766,11.0384160449254,11.5017631387443
21/10/2020 16:17,9.79109636186195,10.3196261034898,10.6751436768833,10.7487612376717,10.853337998404,11.0763593024666,11.5406754636281
21/10/2020 16:27,9.80733203556468,10.3457957098497,10.699843008744,10.7736917706927,10.8824917743965,11.113677494069,11.576284368649
21/10/2020 16:37,9.82451366066035,10.3721239412767,10.7219220468544,10.7980432526783,10.9112905647961,11.1505777632686,11.6127488301962
21/10/2020 16:47,9.84142028141775,10.3942750394271,10.7408806866996,10.8193468555798,10.9367259380378,11.1845299399247,11.642587028951
21/10/2020 16:57,9.85712622594474,10.4131795677799,10.7569765646815,10.8371300698164,10.9565053041932,11.2080613948821,11.6550609480115
21/10/2020 17:07,9.87374918054711,10.4290465765523,10.7733595600155,10.8550368880417,10.9786665732432,11.2370979654027,11.6721787568363
21/10/2020 17:17,9.8892875932151,10.4441047904994,10.7859488234689,10.8707950436289,10.9988186174587,11.2656323217313,11.6865805872047
21/10/2020 17:27,9.90477369678175,10.4564417652976,10.7959627330392,10.8831648713052,11.0132420403822,11.2818309644433,11.6837797458224
21/10/2020 17:37,9.91981968867901,10.4681499979993,10.8049960129352,10.8944381714686,11.0287714591587,11.3038061495225,11.6740065710133
21/10/2020 17:47,9.93502176355496,10.477834085851,10.8128406744937,10.9053920247511,11.0433838837217,11.3225113936662,11.6593500986953
21/10/2020 17:57,9.94961880860484,10.4856743184511,10.8173919524847,10.9128931267783,11.0547426240705,11.3335709633752,11.6401257380438
21/10/2020 18:07,9.96450766168137,10.4917485909111,10.8221858899177,10.9204091062001,11.0672364214459,11.3465052220341,11.6146645601415
21/10/2020 18:17,9.97815135527264,10.4945930588441,10.8234735160652,10.9261888194173,11.0783283551173,11.3533226733824,11.5844421757716
21/10/2020 18:27,9.99105396167198,10.5001747489293,10.8242213294074,10.9296960337686,11.0848940116269,11.3527751046468,11.5498828433176
21/10/2020 18:37,10.0045294889398,10.5027899884894,10.8242857107058,10.9333557641468,11.094217518852,11.3453311656042,11.5075173161036
21/10/2020 18:47,10.0170601532726,10.5046392133997,10.8221710326661,10.9363268567481,11.1019183491074,11.3327570293155,11.4596717723413
21/10/2020 18:57,10.0294799547262,10.5066592263801,10.8215272192901,10.9430659955235,11.1090573041765,11.314253806069,11.4094217352338
21/10/2020 19:07,10.0423660253858,10.5080693416264,10.81761976378,10.9440596580742,11.1154924788764,11.287197692385,11.3603357250148
21/10/2020 19:17,10.0549521046441,10.5108505608353,10.8162776577526,10.9443843204925,11.1165731892461,11.2553529445139,11.3145664331665
21/10/2020 19:27,10.0668258506197,10.513339045825,10.8161587996552,10.9461109382844,11.1101770797081,11.2225031173036,11.2709444762045
21/10/2020 19:37,10.0787972316714,10.5156909307938,10.8144403083593,10.9492296888592,11.0999185338726,11.1833807547437,11.2249079820826
21/10/2020 19:47,10.0900464424282,10.5174377804785,10.8126970539021,10.9514974372366,11.0833686769961,11.1456458149642,11.1793999470555
21/10/2020 19:57,10.101024542935,10.5194725341423,10.8106368422521,10.9528600593532,11.0625437754011,11.1064968368131,11.1354493863483
21/10/2020 20:07,10.1117072378468,10.5224490617794,10.8105229362917,10.9482704493446,11.039649985135,11.0695240969494,11.0966479706368
21/10/2020 20:17,10.1224146983799,10.5226149676801,10.8087945360469,10.9418854094434,11.0099829513314,11.0340023976067,11.0586415285452
21/10/2020 20:27,10.1329285931559,10.5242105971957,10.8094532101442,10.9295287884912,10.9826283440855,10.9992559621897,11.0209249544666
21/10/2020 20:37,10.1428849839293,10.5285632525793,10.8037034240958,10.9125045421357,10.9529154972756,10.9668873089236,10.9860456022085
21/10/2020 20:47,10.1522935027377,10.5344823990396,10.7977753346922,10.890832849871,10.9195471300673,10.9339967505654,10.9529392896267
21/10/2020 20:57,10.1614258233689,10.5361025029136,10.7942987036177,10.8690146018216,10.8784158211965,10.8922312867058,10.917535144181
21/10/2020 21:07,10.1711699681566,10.5383374827477,10.7784408369948,10.8422399123844,10.856017363362,10.8669950580332,10.8829878348306
21/10/2020 21:17,10.1805117444627,10.5445886998169,10.7634346896545,10.8088670600293,10.8116560376296,10.8305812373342,10.8510842553704
21/10/2020 21:27,10.1897714121998,10.5467066338448,10.7429706820101,10.7843380224757,10.791634504775,10.8027968119303,10.8191354671596
21/10/2020 21:37,10.1985461318324,10.551284165312,10.7273055666666,10.7484268709936,10.7569355136974,10.7745098961616,10.7915670250965
21/10/2020 21:47,10.2074765156525,10.5528311751603,10.7043796837555,10.7187036030029,10.7272088636557,10.7449957036052,10.7614167298439
21/10/2020 21:57,10.2170139853112,10.5452035820415,10.6845341197633,10.6935397141276,10.7020564235967,10.7137760042899,10.7304620915336
21/10/2020 22:07,10.2260373480882,10.5392207443547,10.6558574409615,10.6644242493123,10.6724049367555,10.6829708934561,10.7005141181178
21/10/2020 22:17,10.235221272515,10.5293976829799,10.6262639597427,10.6367704307292,10.644304493316,10.6551884498345,10.6730943418608
21/10/2020 22:27,10.2423958760401,10.5246009668101,10.5994089283839,10.6062274768905,10.6153912040659,10.6268393187888,10.646831945911
21/10/2020 22:37,10.2508911464264,10.5054540475128,10.5714042772244,10.5741574363009,10.5874385793658,10.5999744576401,10.6187958986753
21/10/2020 22:47,10.258008011776,10.4964227077487,10.5395553564748,10.5488674113443,10.5589314377583,10.5738296277452,10.590444543448
21/10/2020 22:57,10.2637609015902,10.4793904040672,10.5176767341277,10.5258492768114,10.5328207506647,10.5458756264312,10.5632747995623
21/10/2020 23:07,10.2691983730035,10.4627495090013,10.4903192565345,10.4919651298856,10.5036186815515,10.5168667735296,10.5368265398971
21/10/2020 23:17,10.2737377954101,10.4455145612454,10.4630305159132,10.4686149695772,10.4764667875622,10.4865072571812,10.5090013838141
21/10/2020 23:27,10.2776946963471,10.4247834113464,10.4421561085372,10.442149893184,10.451295750873,10.4620097401686,10.4852378060393
21/10/2020 23:37,10.2812146998851,10.4092093084411,10.4115769356875,10.4173518683518,10.4257447269321,10.4376404918627,10.4593635639783
21/10/2020 23:47,10.2837297171089,10.3900709664826,10.3942386173093,10.3947858053665,10.4026791969163,10.4166631743144,10.4364154875688
21/10/2020 23:57,10.2858223503251,10.3695441560628,10.3718024154461,10.3703089907439,10.3806290295226,10.395577436725,10.4130779485
22/10/2020 00:07,10.2858709035258,10.3549388539773,10.3550926046035,10.3525698794516,10.3603670175817,10.3714055342198,10.3917759422084
22/10/2020 00:17,10.2857398098802,10.3405196487141,10.3345827076853,10.3297455815014,10.3415179818164,10.3525137021867,10.3702895925663
22/10/2020 00:27,10.2860893931586,10.3231659451754,10.3153258074601,10.3080226590659,10.3185143416018,10.3294362890002,10.3520798758789
22/10/2020 00:37,10.2843123506821,10.3045701042582,10.298917259509,10.2923585920178,10.3037542227883,10.3138771488842,10.3357384446172
22/10/2020 00:47,10.281137016425,10.2917673150574,10.2709101056066,10.2720665696388,10.2857484811235,10.2926090331721,10.3138452435526
22/10/2020 00:57,10.2783452856775,10.2792820079463,10.255016052993,10.2434572509647,10.2633901749988,10.2761328804593,10.2953991921544
22/10/2020 01:07,10.2736989550257,10.2574962482736,10.2445916226694,10.2301871851355,10.2476150056037,10.2578621726739,10.2762748423374
22/10/2020 01:17,10.26668838014,10.235756086194,10.2273097895223,10.2153206645525,10.2259912432528,10.2397639820333,10.2573421814433
22/10/2020 01:27,10.2605324677808,10.2282059241581,10.2163746935618,10.1985433628578,10.2094280909154,10.2220453659798,10.2412888653772
22/10/2020 01:37,10.2512892182271,10.2135156226855,10.1831374909815,10.1794722097639,10.1910305023775,10.2025913173916,10.2245424282341
22/10/2020 01:47,10.2436628638139,10.1979342228662,10.1758189877773,10.1652796801903,10.1774875785329,10.1872439713161,10.2078310197018
22/10/2020 01:57,10.2321388867457,10.1783819376301,10.1400530172843,10.1378238133335,10.1547616966704,10.1671981893195,10.1915699403819
22/10/2020 02:07,10.2216882249003,10.1586214718684,10.1387844806533,10.1209646265914,10.136137651369,10.1514513938886,10.1683278942019
22/10/2020 02:17,10.2151501416223,10.1375614022426,10.0987997632793,10.0970715342368,10.1112524816452,10.1166790668149,10.1433091290386
22/10/2020 02:27,10.1957797270953,10.1126538536209,10.0957025842779,10.077688358791,10.0920269027129,10.103628884661,10.1281844119908
22/10/2020 02:37,10.1837147302003,10.0986175100401,10.0549177579582,10.0623039444321,10.0684594273343,10.0760887445487,10.1055083170059
22/10/2020 02:47,10.1745184033526,10.0853320865498,10.0595018246417,10.0421847525829,10.0569075811503,10.0648280809741,10.0887049005298
22/10/2020 02:57,10.1638763771927,10.060682338089,10.0361797788003,10.0293648948373,10.0386253911778,10.0507867036277,10.0741246649206
22/10/2020 03:07,10.1481593339856,10.0391033294968,10.0220454445287,10.0112995107645,10.0207966254404,10.0343589919323,10.0547975970914
22/10/2020 03:17,10.135344869287,10.0101665469786,10.0096603286942,9.98857828823731,10.0042168309899,10.0162696580147,10.0345143113523
22/10/2020 03:27,10.1099752677038,9.99511234736417,9.95959726743166,9.95305349662812,9.97534103262973,9.99202708391988,10.0145935277889
22/10/2020 03:37,10.0965323348491,9.99321784072715,9.95009572977902,9.94127602722868,9.95764558611329,9.96889360811828,9.99225655961168
22/10/2020 03:47,10.082784598112,9.95709787595808,9.93400179621438,9.9181635040473,9.93252708808137,9.94424623066283,9.9716397500647
22/10/2020 03:57,10.0599479270118,9.9693743827067,9.90146082455101,9.90274725208922,9.91292103416132,9.92119112709149,9.95080921765964
22/10/2020 04:07,10.0424630252759,9.9352000752566,9.89032266794328,9.88493461058948,9.89439861410114,9.90526539578639,9.9324454997215
22/10/2020 04:17,10.0290337807618,9.9196626907106,9.8691512137445,9.85949058262242,9.87343499058256,9.88594232239118,9.91412171262177
22/10/2020 04:27,10.0093156957001,9.91310908002691,9.86949821074819,9.84129557901042,9.85066124886026,9.86199897776658,9.89128775962871
22/10/2020 04:37,9.97947019145563,9.87892640542841,9.8179570794181,9.8148163371156,9.83025584370553,9.84419903466474,9.87082278821039
22/10/2020 04:47,9.96923001551011,9.885182317844,9.84603084230389,9.80499480780071,9.81339061475978,9.82694622122062,9.85202347762123
22/10/2020 04:57,9.96457553858295,9.86885878198041,9.80186477526735,9.78042659266896,9.79642053734068,9.8113401291829,9.8342696526235
22/10/2020 05:07,9.94713661605894,9.86897561855877,9.80586558450377,9.76622507441504,9.77709270006797,9.78834242844206,9.81472523622944
22/10/2020 05:17,9.92024141674966,9.82320798979049,9.79012991431051,9.76410369919506,9.76839131807884,9.78079808061818,9.80002849079341
22/10/2020 05:27,9.96003751318196,9.80535445424352,9.75417528024495,9.74779574030743,9.764767493674,9.77999433396694,9.79982837255002
22/10/2020 05:37,9.9593926934233,9.76871593662929,9.72914653795999,9.73999784640324,9.75891043939117,9.77202587810717,9.7875334970733
22/10/2020 05:47,9.93108541743951,9.74286508594522,9.71422694556508,9.72414684804219,9.74565169373933,9.75654248938633,9.77253512088721
22/10/2020 05:57,9.9248901701319,9.72984309812597,9.6941748710496,9.69960467061202,9.71566965473573,9.73084165926787,9.75164176330242
22/10/2020 06:07,9.89199698307661,9.71783860036141,9.67267412357246,9.68111237754916,9.6945014479124,9.70623013953944,9.73260389067776
22/10/2020 06:17,9.89048476165118,9.70536742122903,9.6558438502143,9.66421123005119,9.67438180672235,9.68683054970728,9.71104395458366
22/10/2020 06:27,9.864012739359,9.69062448631934,9.63698975666381,9.65124824251961,9.66213204855308,9.6743542955208,9.69626299262592
22/10/2020 06:37,9.89274825060415,9.67012654996982,9.6298982255269,9.64157026219378,9.64789828035745,9.66207517106276,9.68664026655029
22/10/2020 06:47,9.8901454825388,9.65349751547728,9.61289800509036,9.62350092477431,9.63603289022382,9.65367203614136,9.67641269324054
22/10/2020 06:57,9.85856554296051,9.64221572453943,9.60142701195002,9.61417172288902,9.62862168275666,9.64193023233039,9.66286738037467
22/10/2020 07:07,9.83066755382777,9.633376390884,9.5886464546399,9.60093416366954,9.61585251795651,9.62849186326776,9.64744399115369
22/10/2020 07:17,9.82910241489286,9.62168663341663,9.57496292666178,9.59443326192038,9.60911497074103,9.6189197036361,9.63550964995806
22/10/2020 07:27,9.8127974638083,9.60342065474828,9.56677445947128,9.57620238370703,9.58751500689931,9.60010063232181,9.62217049685671
22/10/2020 07:37,9.80542788593707,9.58391529475989,9.54041275846923,9.55675401698678,9.57187453750907,9.58606009538794,9.60641187261865
22/10/2020 07:47,9.80677968523833,9.57891509240898,9.53067619126091,9.54953642085889,9.56081771069847,9.57758735556513,9.59382000229988
22/10/2020 07:57,9.79598003258479,9.57312700835843,9.52294830805977,9.55004705269982,9.56158706843536,9.5769018399339,9.58849258896993
22/10/2020 08:07,9.80072813911093,9.55686737401767,9.52830526169397,9.55015016115791,9.56219675066771,9.57887454578454,9.58687291144064
22/10/2020 08:17,9.80155179945143,9.54126018380629,9.52680730438249,9.54999304355658,9.56362418965915,9.58350545801739,9.59150266748122
22/10/2020 08:27,9.79367384243113,9.52946161685638,9.52356832875737,9.54799470612392,9.561287066708,9.57566396512013,9.58877066657319
22/10/2020 08:37,9.78217228433266,9.52218132522501,9.51555264207337,9.53897029883393,9.55112603595211,9.56877918610985,9.57860386331731
22/10/2020 08:47,9.77709994757467,9.51723061575703,9.50769059650378,9.53086898723358,9.54503454574008,9.55809190813837,9.5740035069682
22/10/2020 08:57,9.76729953833433,9.51616558983869,9.50417371712814,9.52210487742889,9.53612752334402,9.54801607796594,9.56620788550532
22/10/2020 09:07,9.76072577822613,9.51425924980527,9.50104868346001,9.51952720475221,9.53305540942801,9.54476594820294,9.56261745531329
22/10/2020 09:17,9.75400686799799,9.51092804195042,9.50290386452377,9.51436695904698,9.523940989484,9.53566651732689,9.55710014990893
22/10/2020 09:27,9.74446409843392,9.50883693430268,9.50285922120889,9.51091534572959,9.52073847906706,9.53110444147603,9.55469031274402
22/10/2020 09:37,9.73983816590477,9.50984358233863,9.49755655891137,9.50702676385357,9.5171587042753,9.52600475614897,9.5490755374651
22/10/2020 09:47,9.72673585903971,9.50962474554336,9.49408921185579,9.51016414184454,9.51661206949194,9.52649795705094,9.54510962496033
22/10/2020 09:57,9.73423387922726,9.50758713846209,9.49813692775692,9.51132286177542,9.51790367829422,9.52873215400876,9.54761209741401
22/10/2020 10:07,9.73913096325572,9.50471311062006,9.50157448409067,9.51929153205816,9.52405709370225,9.53909915770527,9.55452445396168
22/10/2020 10:17,9.74066162454175,9.50316182574385,9.51752185462923,9.53110466201535,9.53638877680112,9.54975210694797,9.56799823310877
22/10/2020 10:27,9.74018208080673,9.50569056933375,9.53167812891394,9.54699799335901,9.5569516196648,9.57636427701107,9.59318578318676
22/10/2020 10:37,9.73909221235877,9.51567927786672,9.54842309041002,9.56378997312435,9.5700163603354,9.58426001389478,9.59930847374339
22/10/2020 10:47,9.73194279377793,9.52787132037275,9.56593626258058,9.57804363040447,9.58401610110161,9.59297435491931,9.62046775844664
22/10/2020 10:57,9.72339863392932,9.54268031765361,9.59098734840296,9.60343829374517,9.60794851215877,9.62080356636295,9.65385041469415
22/10/2020 11:07,9.72044408845678,9.56111825128812,9.61378076067936,9.62888242486901,9.63244584473527,9.64628472476548,9.67291409836328
22/10/2020 11:17,9.72136919649296,9.58080232010428,9.63498628464311,9.64790930831356,9.65257495627617,9.66496496817535,9.68658659080683
22/10/2020 11:27,9.72641133747238,9.59986972342098,9.65179240797508,9.6655271761211,9.67447864661398,9.68497144826395,9.71191745774483
22/10/2020 11:37,9.73313434938996,9.61757123243575,9.67400802755839,9.69012771032601,9.69619635495315,9.70453872850248,9.72728944649674
22/10/2020 11:47,9.74782582464143,9.63416447889321,9.70172671337298,9.71443402806447,9.72410185530092,9.73295218388315,9.75781058939878
22/10/2020 11:57,9.76349671564327,9.65108447516542,9.73732760516168,9.7540566765295,9.76928275240624,9.78583258121529,9.8234039347584
22/10/2020 12:07,9.77881978306653,9.6725494561061,9.76774033107971,9.8006095210346,9.82127052985391,9.84337066842123,9.9025800756083
22/10/2020 12:17,9.79901784111883,9.69950422950723,9.80649519838028,9.83974373767245,9.86658507753219,9.89275645330287,9.96764543408403
22/10/2020 12:27,9.81824363251155,9.7293564866481,9.8552513321356,9.88514087607661,9.91603902564975,9.9450153870103,10.0345484984684
22/10/2020 12:37,9.83394323319537,9.76037939982693,9.90640279458247,9.93537261052815,9.96444121833518,10.0028196700665,10.1067783758877
22/10/2020 12:47,9.84713361883274,9.79182380862659,9.95396674319818,9.98584254384616,10.0185014539925,10.0603809948694,10.1746011881059
22/10/2020 12:57,9.858875701765,9.82407927604488,10.0054030513734,10.0381128330091,10.0721290189045,10.1202534389477,10.2506422129461
22/10/2020 13:07,9.86884456251971,9.85747224191761,10.0632235710756,10.0969438180255,10.1354432399093,10.1964336498319,10.3458912502937
22/10/2020 13:17,9.87727746537574,9.89250457456037,10.1267729266138,10.1626711128944,10.2063236148708,10.2710105790333,10.4339266559117
22/10/2020 13:27,9.88610809801605,9.93016531189124,10.1918581709176,10.2287280326429,10.3159764297727,10.3593614974841,10.5049224660966
22/10/2020 13:37,9.89532681189613,9.97244723955396,10.2630820232086,10.3045144297015,10.3545457351624,10.439301918762,10.6504039244908
22/10/2020 13:47,9.90432776028382,10.0134248995392,10.3354199556775,10.3786381810885,10.4344542436064,10.5272348038654,10.7512694585206
22/10/2020 13:57,9.91300427916144,10.0516316269524,10.4028780885302,10.4508240249246,10.5088958396655,10.6062407681592,10.8532681715981
22/10/2020 14:07,9.92509376745,10.0950756460226,10.4667407128086,10.5158617593565,10.5808628716534,10.6800028177337,10.9504802449066
22/10/2020 14:17,9.93732930648116,10.137678344195,10.5232690186143,10.574825953605,10.6424771373984,10.7471897775217,11.0357325919723
22/10/2020 14:27,9.94961880883159,10.18500480593,10.5732963682616,10.6266679174273,10.6954460754883,10.8059031243982,11.1157195173404
22/10/2020 14:37,9.96453190329959,10.238393086409,10.6218954688502,10.6783278915157,10.7511905916625,10.8723943342488,11.2065193789354
22/10/2020 14:47,9.97492702757366,10.2790870066457,10.668809060306,10.7301698474828,10.8074017043346,10.9371772887074,11.2897745638665
22/10/2020 14:57,9.9891144035808,10.319357935109,10.7115363146791,10.7741490877493,10.8512345620064,10.9869721506,11.3558118743972
22/10/2020 15:07,10.0038845466854,10.3543634369446,10.7500875455878,10.8140700473097,10.8939783294096,11.0399891821283,11.4380253061162
22/10/2020 15:17,10.0199989446683,10.394748123733,10.785077185259,10.852154833879,10.9366185025841,11.0929000762309,11.514101417022
22/10/2020 15:27,10.0344073241689,10.4351878026063,10.8183972934697,10.8887572208325,10.97956052581,11.1487233475341,11.5811220443525
22/10/2020 15:37,10.0465564582698,10.4642911010821,10.8469180990894,10.9196220873377,11.0147079238161,11.1908973353375,11.6427491517661
22/10/2020 15:47,10.0596375039713,10.4907971891794,10.8697087613245,10.9440694963267,11.0428022876721,11.2246042878544,11.6925312680492
22/10/2020 15:57,10.07367487814,10.5151834685462,10.8888295956482,10.9659748909667,11.0682336306213,11.2592644222029,11.740639121118
22/10/2020 16:07,10.0887172698069,10.5375469417129,10.9061427323787,10.9872417953098,11.0919440272957,11.293481936318,11.7889840792654
22/10/2020 16:17,10.1046241957246,10.559756235998,10.9232675895555,11.0076536596865,11.1161281901883,11.3272568294916,11.8280565573534
22/10/2020 16:27,10.1199646000061,10.5852571481378,10.9420018254252,11.0278549008439,11.141265719233,11.3627991235171,11.8644610310311
22/10/2020 16:37,10.1354564652426,10.6084713611161,10.9593344982942,11.0506500640047,11.1708403644877,11.3922453962745,11.8912509459146
22/10/2020 16:47,10.1508523576366,10.6298620037737,10.9752161111596,11.0653423353413,11.186956169493,11.4221121079256,11.9206270120726
22/10/2020 16:57,10.1681855355444,10.6518696659931,10.9916126878786,11.084055288646,11.2100619563832,11.4551572691374,11.9569644061452
22/10/2020 17:07,10.1830741295571,10.6720678927091,11.0063948133137,11.100726894425,11.2312679520336,11.4834426776011,11.981015843405
22/10/2020 17:17,10.196755245094,10.6882442908346,11.0182155298413,11.114121735717,11.2482333280978,11.5081174462173,12.0046863134852
22/10/2020 17:27,10.2101799701345,10.7013014351061,11.0289814222277,11.1270150434568,11.2637665117929,11.529931223784,12.0170935240704
22/10/2020 17:37,10.2235424164599,10.7127868408303,11.0359292251384,11.1365917805674,11.2767898066642,11.5481978845335,12.032636856067
22/10/2020 17:47,10.2373279990172,10.7216991544373,11.0408862772953,11.1440131657038,11.2869156092392,11.5617476970178,12.0353538658637
22/10/2020 17:57,10.2510901822939,10.7292443595661,11.045362972324,11.1513854690133,11.2987855698148,11.5793342340778,12.043898909083
22/10/2020 18:07,10.2638191596864,10.7348509197399,11.0470417322087,11.1564841485594,11.3078210031616,11.5930573812602,12.0487622678617
22/10/2020 18:17,10.2768693244424,10.7397201390471,11.0484035577441,11.1603377289952,11.3146090224732,11.6021816289042,12.0502390200309
22/10/2020 18:27,10.2901727622192,10.7427677254316,11.0480767196378,11.1629314108496,11.3210055717112,11.6115527423981,12.0557769398515
22/10/2020 18:37,10.3026418427424,10.7452488024171,11.0458779900891,11.164791784799,11.3247623489709,11.6158213559751,12.0545265864665
22/10/2020 18:47,10.3150679460848,10.7496347065307,11.0472893368624,11.1693000276002,11.3340886539524,11.6306309474683,12.0568303929794
22/10/2020 18:57,10.3272519609259,10.7532196819937,11.0450212778005,11.1693049493698,11.3389039238615,11.6357682422142,12.0620091320878
22/10/2020 19:07,10.3392132730951,10.7540597659138,11.0435059365704,11.1720758699555,11.3438418488958,11.6428746542182,12.0640964203196
22/10/2020 19:17,10.3510392702691,10.7558083222316,11.0417330859091,11.1731488069607,11.3487113821489,11.6481946446902,12.0669172474714
22/10/2020 19:27,10.3621616538333,10.7591589438579,11.0400790852003,11.1745318171407,11.3541690112883,11.6536331223302,12.0666514086974
22/10/2020 19:37,10.3728960396794,10.7608440413252,11.0388608687609,11.1758951449431,11.3591614315348,11.6609420752755,12.0712741027593
22/10/2020 19:47,10.3833686656216,10.7636672170099,11.0369444059575,11.1766088020584,11.3633848118604,11.6646138566281,12.0722144083866
22/10/2020 19:57,10.3934143294604,10.7644584937917,11.0357014284439,11.1781837739858,11.3677357286758,11.6707335397365,12.0766846150414
22/10/2020 20:07,10.4036645133087,10.7648492487418,11.0310018819741,11.1788383735249,11.37038653047,11.6661289667865,12.0826614611283
22/10/2020 20:17,10.412501450505,10.7704615383009,11.0305760005601,11.1785332217083,11.3735518866271,11.6741536789278,12.0795253172264
22/10/2020 20:27,10.4212221609711,10.7719708713131,11.0309474085023,11.1874614663243,11.3859102829984,11.6805547687519,12.0782797355769
22/10/2020 20:37,10.4304193848121,10.773993099923,11.0304769584322,11.1820031062327,11.3812696162268,11.6835900041343,12.0782403497589
22/10/2020 20:47,10.4390436718621,10.775707611716,11.029055703767,11.1821753708165,11.3839746097892,11.6867535742036,12.0820411209166
22/10/2020 20:57,10.447284453442,10.7768066642242,11.0290160868536,11.1830809912868,11.3874392430336,11.6909832082997,12.0796877849808
22/10/2020 21:07,10.4555790163027,10.7791366727394,11.0285753492103,11.1839078639091,11.3904041047754,11.6937618518286,12.0772064739321
22/10/2020 21:17,10.4671249044431,10.7860340244486,11.0381180538195,11.1837602079961,11.3901149663983,11.7001236603892,12.0749122741577
22/10/2020 21:27,10.4754785846004,10.7876216164821,11.0273670347694,11.1855419267958,11.396662399951,11.7004543380356,12.0698119607651
22/10/2020 21:37,10.4829286637334,10.7883592398721,11.0269411533312,11.1853499732983,11.4002009018113,11.7046840663009,12.0651597639358
22/10/2020 21:47,10.4900922702171,10.7900494319175,11.0265499367163,11.1851580198736,11.4016124098298,11.7064263083048,12.0559787692177
22/10/2020 21:57,10.4974894197896,10.7919985414352,11.0271491418786,11.1838586453367,11.4056754858202,11.7078872288815,12.0466160743764
22/10/2020 22:07,10.5039341985313,10.7929022694164,11.0263221396627,11.1879930334082,11.4071066612997,11.7109818256541,12.0389273813647
22/10/2020 22:17,10.5105881853701,10.7943140460414,11.0271095251738,11.1869446668602,11.4106748691349,11.7134002615705,12.0330060126455
22/10/2020 22:27,10.5171743401039,10.7955548533654,11.0262131932426,11.1877124843096,11.4117335877099,11.7111150861536,12.0216953644423
22/10/2020 22:37,10.5236003004278,10.7966100333655,11.0272283757497,11.1905475158289,11.4149343063409,11.7125562760236,12.0151297761812
22/10/2020 22:47,10.5296861936207,10.7993359367707,11.0264063255314,11.1915565160712,11.4183017664857,11.7175412382127,12.0107298713295
22/10/2020 22:57,10.5357090751216,10.8017638740864,11.0274660769499,11.1931709218654,11.4191399695243,11.7161740711393,12.0055574012509
22/10/2020 23:07,10.5416932460518,10.8047878394232,11.0269262972303,11.1922603570905,11.4180125635009,11.7092296997418,12.0011429448538
22/10/2020 23:17,10.5470699149511,10.8060189319309,11.0288477151906,11.1954498044404,11.4227134249466,11.7126796653099,12.0010838894634
22/10/2020 23:27,10.5529620535949,10.8071718657771,11.0285307802735,11.1978960491035,11.42792428591,11.7180841573691,11.9969352772112
22/10/2020 23:37,10.5586453112018,10.8102056721604,11.0287882898967,11.1923932499766,11.433498139751,11.7178028264876,11.9913744027423
22/10/2020 23:47,10.56495104734,10.8118764810548,11.0286892477537,11.1980338660845,11.4310714970687,11.7216230152199,11.9854150893959
22/10/2020 23:57,10.5710090190261,10.8138648569615,11.0282683185489,11.197561350752,11.4300077111542,11.7165886629951,11.974658266834
23/10/2020 00:07,10.5768143423463,10.8169769193933,11.0300807899533,11.1988755355264,11.4316450629309,11.7163665601544,11.9634345879008
23/10/2020 00:17,10.5819925994946,10.8181983052963,11.0311702532924,11.2014645412389,11.4347874662017,11.7150339449955,11.9530823972469
23/10/2020 00:27,10.5880316382123,10.8187064037528,11.0318585959666,11.2025523223793,11.4331549752768,11.717373426926,11.9393213048874
23/10/2020 00:37,10.5935019399851,10.8222142677751,11.031908116957,11.2041372394717,11.4389104593757,11.7151770773741,11.9299050680301
