!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2020-12-20 22:40:00	0	0	99762.8	6.912	99.259	1	0	0
2020-12-20 22:50:00	0	0	99771.7	6.851	99.398	1	0	0
2020-12-20 23:00:00	0	0	99777.9	6.932	99.541	1	0	0
2020-12-20 23:10:00	0	0	99794.4	6.828	99.244	1	0	0
2020-12-20 23:20:00	0	0	99800.2	6.859	99.312	1	0	0
2020-12-20 23:30:00	0	0	99793.1	6.865	99.337	1	0	0
2020-12-20 23:40:00	0	0	99804.4	6.89	99.258	1	0	0
2020-12-20 23:50:00	0.0583206	0	99812.3	6.892	99.423	1	0	0
2020-12-21 00:00:00	0	0	99818.6	6.959	99.37	1	0	0
2020-12-21 00:10:00	0	0	99824.1	7.029	99.405	1	0	0
2020-12-21 00:20:00	0	0	99824.3	7.09	99.311	1	0	0
2020-12-21 00:30:00	2.1578622	0	99821.5	7.601	98.256	1	0	1.3333333e-07
2020-12-21 00:40:00	1.9171028	0	99819.9	7.901	95.823	1	0	0
2020-12-21 00:50:00	0	0	99818.2	7.708	96.784	1	0	0
2020-12-21 01:00:00	0	0	99808.8	7.384	97.753	1	0	0
2020-12-21 01:10:00	0	0	99815.4	7.406	97.788	1	0	0
2020-12-21 01:20:00	0	0	99822.6	7.367	97.77	1	0	0
2020-12-21 01:30:00	0	0	99818.9	7.38	97.563	1	0	0
2020-12-21 01:40:00	0	0	99821	7.265	98.215	1	0	0
2020-12-21 01:50:00	0	0	99818	7.176	98.522	1	0	0
2020-12-21 02:00:00	0	0	99814.8	7.159	98.767	1	0	0
2020-12-21 02:10:00	0	0	99815.5	7.197	98.706	1	0	0
2020-12-21 02:20:00	0	0	99820.3	7.19	98.697	1	0	0
2020-12-21 02:30:00	0	0	99829.6	7.249	98.327	1	0	0
2020-12-21 02:40:00	0	0	99825.6	7.096	98.477	1	0	0
2020-12-21 02:50:00	0	0	99821	7.057	98.711	1	0	0
2020-12-21 03:00:00	0	0	99809.6	7.05	98.702	1	0	0
2020-12-21 03:10:00	0	0	99811.2	7.022	98.799	1	0	0
2020-12-21 03:20:00	0	0	99807.5	6.932	98.795	1	0	0
2020-12-21 03:30:00	0	0	99808.1	7.027	98.711	1	0	0
2020-12-21 03:40:00	0	0	99810.7	7.106	98.184	1	0	0
2020-12-21 03:50:00	0	0	99813.2	7.056	98.335	1	0	0
2020-12-21 04:00:00	0	0	99817.1	6.99	98.576	1	0	0
2020-12-21 04:10:00	0	0	99812.2	6.961	98.654	1	0	0
2020-12-21 04:20:00	0	0	99801.7	6.919	98.535	1	0	0
2020-12-21 04:30:00	0	0	99798.2	6.805	98.574	1	0	0
2020-12-21 04:40:00	0	0	99798.6	6.76	98.791	1	0	0
2020-12-21 04:50:00	0	0	99790.7	6.709	98.776	1	0	0
2020-12-21 05:00:00	0	0	99773.9	6.618	98.942	1	0	0
2020-12-21 05:10:00	0	0	99760.3	6.552	99.044	1	0	0
2020-12-21 05:20:00	0	0	99761.5	6.453	99.075	1	0	0
2020-12-21 05:30:00	0	0	99750.3	6.462	99.068	1	0	0
2020-12-21 05:40:00	0	0	99752.5	6.29	99.075	1	0	0
2020-12-21 05:50:00	0	0	99764.5	6.37	99.333	1	0	0
2020-12-21 06:00:00	0	0	99766.6	6.242	98.917	1	0	0
2020-12-21 06:10:00	0	0	99766	6.228	99.225	1	0	2.6666667e-07
2020-12-21 06:20:00	0	0	99768.1	6.297	99.381	1	0	2.6666667e-07
2020-12-21 06:30:00	0	0	99770.2	6.214	99.066	1	0	0
2020-12-21 06:40:00	0	0	99770.7	6.094	99.209	1	0	1.3333333e-07
2020-12-21 06:50:00	0	0	99763.9	6.155	99.387	1	0	1.2e-06
2020-12-21 07:00:00	0	0	99740.1	6.206	99.309	1	0	8e-07
2020-12-21 07:10:00	0	0	99721.6	6.261	99.339	1	0	0
2020-12-21 07:20:00	0	0	99723.4	6.277	99.156	1	0	0
2020-12-21 07:30:00	0	0	99721.2	6.256	99.178	1	0	0
2020-12-21 07:40:00	0	0	99718.2	6.172	99.137	1	0	0
2020-12-21 07:50:00	0	0	99706.8	5.973	99.045	1	0	0
2020-12-21 08:00:00	0	0	99701.6	5.813	98.996	1	0	0
2020-12-21 08:10:00	0	0	99713.3	5.809	99.323	1	0.0266608	0
2020-12-21 08:20:00	0	0	99727.4	5.797	99.261	1	0.2848496	0
2020-12-21 08:30:00	0	0	99738	5.855	99.462	1	0.7773728	0
2020-12-21 08:40:00	0	0	99746.5	5.931	99.433	1	2.0388496	0
2020-12-21 08:50:00	0	0	99745.8	5.957	99.377	1	6.38456	0
2020-12-21 09:00:00	0	0	99752.2	5.988	99.324	1	8.9145296	0
2020-12-21 09:10:00	0	0	99747.9	6.05	99.225	1	11.113344	0
2020-12-21 09:20:00	0	0	99744.8	6.069	99.179	1	14.858485	0
2020-12-21 09:30:00	0	0	99750.4	6.124	99.072	1	20.171	0
2020-12-21 09:40:00	0	0	99741.9	6.173	98.978	1	23.631291	0
2020-12-21 09:50:00	0	0	99744.4	6.202	98.999	1	27.852117	0
2020-12-21 10:00:00	0	0	99745	6.245	98.884	1	28.38393	0
2020-12-21 10:10:00	0	0	99743.4	6.351	98.912	1	30.586954	0
2020-12-21 10:20:00	0	0	99735.6	6.445	98.915	1	36.119771	0
2020-12-21 10:30:00	0	0	99724.8	6.485	98.546	1	42.678328	0
2020-12-21 10:40:00	0	0	99725.9	6.611	98.178	1	52.639645	0
2020-12-21 10:50:00	0	0	99719.1	6.71	97.759	1	47.999262	0
2020-12-21 11:00:00	0	0	99700.2	6.784	97.763	1	47.60356	0
2020-12-21 11:10:00	0	0	99699.4	6.829	97.859	1	50.407154	0
2020-12-21 11:20:00	0	0	99685.1	6.915	97.764	1	66.05564	0
2020-12-21 11:30:00	2.4689054	0	99663.8	6.816	97.317	1	70.391528	0
2020-12-21 11:40:00	1.7286824	0	99666	6.823	96.977	1	88.484389	0
2020-12-21 11:50:00	0.0179448	0	99637.2	6.932	96.927	1	68.028539	0
2020-12-21 12:00:00	0.351419	0	99633	6.97	97.102	1	94.25996	0
2020-12-21 12:10:00	1.6195182	0	99616.3	7.09	97.106	1	139.63945	0
2020-12-21 12:20:00	3.3511914	0	99585.2	7.254	96.658	1	127.94518	0
2020-12-21 12:30:00	3.3182926	0	99579.4	7.334	96.661	1	109.17036	0
2020-12-21 12:40:00	0.328988	0	99576.7	7.423	96.568	1	96.917621	0
2020-12-21 12:50:00	0.7417184	0	99569.4	7.452	96.417	1	96.686093	0
2020-12-21 13:00:00	0.538344	0	99550.3	7.585	96.3	1	117.77759	0
2020-12-21 13:10:00	0.37385	0	99536.2	7.774	95.869	1	104.57348	0
2020-12-21 13:20:00	0	0	99497.7	7.91	95.693	1	111.39163	0
2020-12-21 13:30:00	2.9623874	0	99459.2	7.97	94.807	1	124.07375	0
2020-12-21 13:40:00	3.7968206	0	99420	8.212	94.669	0.88088914	237.02714	0
2020-12-21 13:50:00	0.3379604	0	99399.4	8.6	93.384	0.98436086	176.92388	0
2020-12-21 14:00:00	5.263808	0	99381.7	8.479	92.804	1	136.56363	0
2020-12-21 14:10:00	8.2187184	0	99367.5	8.281	92.96	1	91.31324	0
2020-12-21 14:20:00	7.7297226	0	99362.2	8.071	93.441	1	89.038653	0
2020-12-21 14:30:00	8.4594778	0	99380.8	7.97	92.995	1	62.978422	0
2020-12-21 14:40:00	5.6944832	0	99366.5	7.872	93.848	1	52.771546	0
2020-12-21 14:50:00	7.0298754	0	99351	7.762	93.717	1	30.718854	0
2020-12-21 15:00:00	2.0157992	0	99349.8	7.773	93.364	1	21.102725	0
2020-12-21 15:10:00	3.1508078	0	99349.2	7.789	92.648	1	23.220154	0
2020-12-21 15:20:00	3.8087838	0	99351.7	7.683	93.601	1	19.490448	0
2020-12-21 15:30:00	0.3723546	0	99356.2	7.75	92.243	1	18.147586	0
2020-12-21 15:40:00	0	0	99316.5	7.804	91.527	1	16.469358	0
2020-12-21 15:50:00	0	0	99301.1	7.578	93.567	1	7.3976704	0
2020-12-21 16:00:00	0	0	99262.7	7.41	94.7	1	7.43696	0
2020-12-21 16:10:00	0	0	99246.8	7.299	95.229	1	2.4920832	0
2020-12-21 16:20:00	0	0	99246.3	7.177	96.167	1	0.2581888	0
2020-12-21 16:30:00	0	0	99236.7	7.06	96.692	1	0	0
2020-12-21 16:40:00	0	0	99241.6	6.961	97.349	1	0	0
2020-12-21 16:50:00	0	0	99245.7	6.892	97.673	1	0	0
2020-12-21 17:00:00	0	0	99248.9	6.807	97.91	1	0	0
2020-12-21 17:10:00	0	0	99241.4	6.802	98.131	1	0	0
2020-12-21 17:20:00	0	0	99227	6.777	98.043	1	0	0
2020-12-21 17:30:00	0	0	99213.7	6.775	98.112	1	0	0
2020-12-21 17:40:00	0	0	99206.4	6.759	98.25	1	0	0
2020-12-21 17:50:00	0	0	99201.4	6.766	98.234	1	0	1.3333333e-07
2020-12-21 18:00:00	0.022431	0	99195.8	6.752	98.341	1	0	1.3333333e-07
2020-12-21 18:10:00	0	0	99186.5	6.814	98.38	1	0	2.6666667e-07
2020-12-21 18:20:00	0	0	99180	6.812	98.371	1	0	1.3333333e-07
2020-12-21 18:30:00	0	0	99171.4	6.775	98.573	1	0	0
2020-12-21 18:40:00	0	0	99159.1	6.765	98.599	1	0	1.3333333e-07
2020-12-21 18:50:00	0	0	99160.6	6.732	98.74	1	0	0
2020-12-21 19:00:00	0	0	99173.3	6.802	98.921	1	0	0
2020-12-21 19:10:00	0	0	99169.7	6.924	98.757	1	0	0
2020-12-21 19:20:00	0	0	99154	6.995	98.475	1	0	0
2020-12-21 19:30:00	2.8427554	0	99143.7	7.222	97.968	1	0.0112256	0
2020-12-21 19:40:00	2.4569422	0	99140.8	7.546	96.422	1	0	0
2020-12-21 19:50:00	3.992718	0	99136.3	7.713	95.826	1	0.0126288	1.3333333e-07
2020-12-21 20:00:00	0.6325542	0	99136.5	7.771	95.577	1	0	1.3333333e-07
2020-12-21 20:10:00	4.8121972	0	99136	7.671	97.01	1	0.014032	2.6666667e-07
2020-12-21 20:20:00	7.813465	0	99128.5	8.138	95.06	1	0.0603376	4e-07
2020-12-21 20:30:00	10.264426	0	99124.1	8.308	94.306	1	0.2848496	8e-07
2020-12-21 20:40:00	8.1858196	0	99123.5	8.289	94.948	1	0.1627712	1.4833333e-06
2020-12-21 20:50:00	5.4163388	0	99112.8	8.356	95.103	1	0.0336768	4e-07
2020-12-21 21:00:00	8.5671466	0	99107.4	8.469	95.033	1	0	0
2020-12-21 21:10:00	7.9151522	0	99108.7	8.548	95.078	1	0	1.3333333e-07
2020-12-21 21:20:00	5.9711322	0	99109.5	8.608	95.114	1	0.1487392	1.4666667e-06
2020-12-21 21:30:00	10.947823	0	99103.1	8.771	94.547	1	0.3732512	1.2e-06
2020-12-21 21:40:00	6.4571372	0	99096.8	8.754	95.095	1	0.056128	5.3333333e-07
2020-12-21 21:50:00	7.1510028	0	99095.4	8.826	95.177	1	0.0014032	2.6666667e-07
2020-12-21 22:00:00	11.137739	0	99087.6	8.934	94.774	1	0.3115104	5.3333333e-07
2020-12-21 22:10:00	9.6139266	0	99090.5	9.004	94.69	1	0.3058976	6.6666667e-07
2020-12-21 22:20:00	10.455837	0	99084.2	9.034	94.85	1	0.0687568	1.3333333e-07
2020-12-21 22:30:00	7.566724	0	99081	9.006	95.373	1	0.0392896	5.3333333e-07
2020-12-21 22:40:00	0.403758	0	99081.3	8.886	96.403	1	0.0463056	5.3333333e-07
2020-12-21 22:50:00	2.078606	0	99073.1	8.715	97.318	1	0	6.6666667e-07
2020-12-21 23:00:00	0.5039498	0	99074.8	8.599	97.929	1	0	4e-07
2020-12-21 23:10:00	0.5413348	0	99089.4	8.592	98.454	1	0	4e-07
2020-12-21 23:20:00	3.7250414	0	99084.5	8.669	98.395	1	0.0112256	2.6666667e-07
2020-12-21 23:30:00	3.2734306	0	99080.1	8.661	98.222	1	0	5.3333333e-07
2020-12-21 23:40:00	4.7733168	0	99080.5	8.649	98.531	1	0.0294672	5.3333333e-07
2020-12-21 23:50:00	1.7361594	0	99096.7	8.637	98.508	1	0.0014032	4e-07
2020-12-22 00:00:00	2.669289	0	99099.8	8.698	98.917	1	0.007016	4e-07
2020-12-22 00:10:00	5.0723968	0	99100.6	9.029	98.324	1	0.0869984	5.3333333e-07
2020-12-22 00:20:00	4.0869282	0	99102.6	9.138	97.944	1	0.0182416	4e-07
2020-12-22 00:30:00	0.1435584	0	99100.4	9.204	97.709	1	0	1.3333333e-07
2020-12-22 00:40:00	1.2875394	0	99091.4	9.201	98.089	1	0.0084192	2.6666667e-07
2020-12-22 00:50:00	0.1689802	0	99075.5	9.256	98.257	1	0.0224512	1.3333333e-07
2020-12-22 01:00:00	7.933097	0	99073.3	9.605	97.872	1	0.007016	0
2020-12-22 01:10:00	6.1655342	0	99065	9.869	96.853	1	0.0266608	0
2020-12-22 01:20:00	8.8168784	0	99048.7	9.948	96.881	1	0.0392896	1.3333333e-07
2020-12-22 01:30:00	5.764767	0	99045.5	10.179	95.958	1	0	0
2020-12-22 01:40:00	6.482559	0	99045.3	10.228	96.119	1	0.0084192	1.3333333e-07
2020-12-22 01:50:00	9.5795324	0	99047.3	10.319	95.635	1	0.0589344	1.3333333e-07
2020-12-22 02:00:00	12.577809	0	99062.4	10.454	95.15	1	0.056128	4e-07
2020-12-22 02:10:00	9.6692564	0	99056.6	10.499	95.068	1	0.1206752	4e-07
2020-12-22 02:20:00	11.263353	0	99058.3	10.494	95.169	1	0.0757728	6.6666667e-07
2020-12-22 02:30:00	7.200351	0	99068.3	10.605	94.697	1	0.1220784	4e-07
2020-12-22 02:40:00	7.1749292	0	99068.5	10.456	95.627	1	0.0463056	4e-07
2020-12-22 02:50:00	10.796788	0	99057.7	10.536	95.377	1	0.1641744	1.3333333e-07
2020-12-22 03:00:00	1.9350476	0	99048.8	10.358	96.283	1	0.0056128	1.3333333e-07
2020-12-22 03:10:00	3.5411072	0	99035.4	10.305	97.142	1	0.0238544	0
2020-12-22 03:20:00	11.175124	0	99050.1	10.538	96.161	1	0.0463056	2.6666667e-07
2020-12-22 03:30:00	8.9110886	0	99055.5	10.689	95.371	1	0.0252576	1.3333333e-07
2020-12-22 03:40:00	11.574396	0	99046.2	10.781	95.044	1	0.1922384	1.3333333e-07
2020-12-22 03:50:00	8.8796852	0	99038.1	10.839	94.821	1	0.0308704	1.3333333e-07
2020-12-22 04:00:00	10.153766	0	99022.6	10.92	94.652	1	0.0659504	1.3333333e-07
2020-12-22 04:10:00	10.195637	0	99032.4	10.992	94.447	1	0.0589344	0
2020-12-22 04:20:00	15.800396	0	99041.8	11.093	93.98	1	0.1347072	1.3333333e-07
2020-12-22 04:30:00	10.004226	0	99049.6	11.127	94.182	1	0.0378864	1.3333333e-07
2020-12-22 04:40:00	12.582296	0	99053	11.171	94.177	1	0.0996272	0
2020-12-22 04:50:00	9.1039952	0	99050.4	11.173	94.401	1	0.1080464	2.6666667e-07
2020-12-22 05:00:00	9.8187964	0	99041.1	11.13	94.535	1	0.2259152	2.6666667e-07
2020-12-22 05:10:00	13.667956	0	99040.4	11.18	93.877	1	0.2343344	1.3333333e-07
2020-12-22 05:20:00	10.481259	0	99029.9	11.167	94.001	1	0.0785792	0
2020-12-22 05:30:00	10.312278	0	99031.7	11.244	93.633	1	0.042096	0
2020-12-22 05:40:00	6.1102044	0	99038.2	11.133	94.484	1	0.0014032	0
2020-12-22 05:50:00	8.8557588	0	99041.6	11.071	95.066	1	0.0196448	1.3333333e-07
2020-12-22 06:00:00	6.3943304	0	99049.7	11.131	94.964	1	0.0098224	1.3333333e-07
2020-12-22 06:10:00	8.5551834	0	99050.4	10.991	95.972	1	0.0645472	2.6666667e-07
2020-12-22 06:20:00	12.63613	0	99050.4	11.226	95.118	1	0.1557552	1.3333333e-07
2020-12-22 06:30:00	7.4979356	0	99048.9	11.286	94.925	1	0.021048	0
2020-12-22 06:40:00	6.5229348	0	99065.8	11.31	95.001	1	0.0617408	1.3333333e-07
2020-12-22 06:50:00	5.1471668	0	99069.3	11.399	94.875	1	0.0098224	2.6666667e-07
2020-12-22 07:00:00	11.668606	0	99060.2	11.509	94.752	1	0.1515456	9.3333333e-07
2020-12-22 07:10:00	7.1614706	0	99069	11.587	94.39	1	0.119272	5.3333333e-07
2020-12-22 07:20:00	6.490036	0	99071.1	11.647	94.111	1	0.1796096	5.3333333e-07
2020-12-22 07:30:00	6.6649978	0	99077.1	11.684	93.917	1	0.24556	2.6666667e-07
2020-12-22 07:40:00	6.1670296	0	99082	11.67	94.099	1	0.049112	2.6666667e-07
2020-12-22 07:50:00	8.9215564	0	99081.5	11.688	94.038	1	0.203464	4e-07
2020-12-22 08:00:00	11.354572	0	99076.7	11.763	93.595	1	0.0940144	2.6666667e-07
2020-12-22 08:10:00	5.7079418	0	99079.2	11.759	93.563	1	0.112256	0
2020-12-22 08:20:00	7.1450212	0	99089.4	11.703	93.957	1	0.1950448	0
2020-12-22 08:30:00	14.587627	0	99104	11.939	92.427	1	0.4855072	0
2020-12-22 08:40:00	13.086245	0	99114.3	12.028	91.963	1	1.2825248	0
2020-12-22 08:50:00	13.512434	0	99132.9	11.969	92.54	1	3.0926528	1.3333333e-07
2020-12-22 09:00:00	3.2345502	0	99153.5	11.753	94.126	1	3.9472016	2.6666667e-07
2020-12-22 09:10:00	2.76649	0	99170.6	11.673	94.833	1	5.2591936	1.3333333e-07
2020-12-22 09:20:00	6.1969376	0	99172.1	11.791	93.885	1	8.0627872	1.3333333e-07
2020-12-22 09:30:00	7.7551444	0	99177.1	11.868	93.557	1	8.3953456	0
2020-12-22 09:40:00	5.5449432	0	99175.2	11.851	93.567	1	11.012314	1.3333333e-07
2020-12-22 09:50:00	10.780339	0	99166.9	11.941	93.012	1	16.372538	0
2020-12-22 10:00:00	11.01063	0	99183.2	12.073	92.234	1	12.315886	0
2020-12-22 10:10:00	7.0298754	0	99202	12.018	92.808	1	13.08484	0
2020-12-22 10:20:00	11.034557	0	99207.3	11.997	93.224	1	18.757978	1.3333333e-07
2020-12-22 10:30:00	8.2934884	0	99219.3	11.977	93.478	1	19.418885	0
2020-12-22 10:40:00	10.407984	0	99225.6	12.107	92.88	1	20.039099	1.3333333e-07
2020-12-22 10:50:00	12.453691	0	99225.5	12.181	92.71	1	27.426947	0
2020-12-22 11:00:00	10.958291	0	99235.6	12.244	92.531	1	24.955912	1.3333333e-07
2020-12-22 11:10:00	12.428269	0	99235.6	12.296	92.507	1	43.116126	0
2020-12-22 11:20:00	12.2234	0	99233.9	12.315	92.495	1	38.711482	0
2020-12-22 11:30:00	9.2879294	0	99235.5	12.27	93.114	1	42.049694	1.3333333e-07
2020-12-22 11:40:00	12.609213	0	99243.7	12.239	93.216	1	33.958843	2.6666667e-07
2020-12-22 11:50:00	11.906375	0	99246.1	12.225	93.376	1	39.972958	0
2020-12-22 12:00:00	5.5613926	0	99247.6	12.196	94.171	1	39.21523	2.6666667e-07
2020-12-22 12:10:00	11.505608	0	99251.7	12.226	93.879	1	39.00896	1.3333333e-07
2020-12-22 12:20:00	5.3864308	0	99261.1	12.294	93.744	1	39.817203	1.3333333e-07
2020-12-22 12:30:00	8.979877	0	99266.8	12.373	93.643	1	79.426733	1.3333333e-07
2020-12-22 12:40:00	8.8467864	0	99263.7	12.399	93.735	1	58.920368	1.3333333e-07
2020-12-22 12:50:00	11.350086	0	99257	12.402	93.424	1	53.905331	0
2020-12-22 13:00:00	7.043334	0	99252.8	12.485	93.204	1	66.851254	1.3333333e-07
2020-12-22 13:10:00	3.6996196	0	99258	12.488	93.34	1	47.033861	0
2020-12-22 13:20:00	2.2595494	0	99258.1	12.485	93.56	1	39.483242	0
2020-12-22 13:30:00	7.6758882	0	99256.3	12.542	92.978	1	48.501608	1.3333333e-07
2020-12-22 13:40:00	8.6673384	0	99253.6	12.603	92.702	1	48.110115	1.3333333e-07
2020-12-22 13:50:00	8.5043398	0	99243.5	12.607	92.782	1	48.000666	8e-07
2020-12-22 14:00:00	2.1144956	0	99233.5	12.574	93.269	1	41.888326	2.6666667e-07
2020-12-22 14:10:00	0	0	99231.5	12.484	94.711	1	39.6404	1.3333333e-07
2020-12-22 14:20:00	1.054257	0	99227.1	12.478	94.986	1	36.561779	0
2020-12-22 14:30:00	6.512467	0	99224.1	12.602	93.823	1	35.315738	0
2020-12-22 14:40:00	7.2646532	0	99217.2	12.652	93.62	1	40.441627	4e-07
2020-12-22 14:50:00	5.1695978	0	99219.8	12.673	93.728	1	29.489651	0
2020-12-22 15:00:00	2.7679854	0	99229.9	12.672	94.011	1	25.383888	2.6666667e-07
2020-12-22 15:10:00	3.2629628	0	99227.2	12.638	94.416	1	17.54421	1.3333333e-07
2020-12-22 15:20:00	3.4588602	0	99225.3	12.68	94.049	1	12.778942	0
2020-12-22 15:30:00	2.048698	0	99225.5	12.64	94.513	1	11.548336	4e-07
2020-12-22 15:40:00	0.2228146	0	99226.1	12.508	95.451	1	8.061384	4e-07
2020-12-22 15:50:00	0.9062124	0	99228.3	12.474	95.75	1	7.268576	6.6666667e-07
2020-12-22 16:00:00	4.396476	0	99237.8	12.646	94.87	1	5.4500288	8e-07
2020-12-22 16:10:00	0.358896	0	99240	12.587	95.074	1	2.3447472	2.6666667e-07
2020-12-22 16:20:00	0.5413348	0	99238.5	12.567	95.361	1	1.4200384	2.6666667e-07
2020-12-22 16:30:00	0.157017	0	99237.9	12.645	94.799	1	0.3143168	1.3333333e-07
2020-12-22 16:40:00	1.8797178	0	99241.5	12.627	94.78	1	0.063144	1.3333333e-07
2020-12-22 16:50:00	4.4293748	0	99242.7	12.647	94.791	1	0	0
2020-12-22 17:00:00	1.8423328	0	99251	12.633	95.005	1	0	1.3333333e-07
2020-12-22 17:10:00	3.566529	0	99249.5	12.771	94.575	1	0	2.6666667e-07
2020-12-22 17:20:00	0.5503072	0	99253.8	12.79	94.492	1	0.0028064	0
2020-12-22 17:30:00	0.0164494	0	99255.9	12.568	95.225	1	0.0098224	0
2020-12-22 17:40:00	0.358896	0	99252.7	12.327	96.504	1	0	1.3333333e-07
2020-12-22 17:50:00	1.0946328	0	99252.6	12.591	96.01	1	0	0
2020-12-22 18:00:00	5.8111244	0	99257.6	12.908	94.463	1	0	1.3333333e-07
2020-12-22 18:10:00	6.5034946	0	99256.3	13.009	93.958	1	0.0533216	1.3333333e-07
2020-12-22 18:20:00	3.581483	0	99260	12.945	94.354	1	0	2.6666667e-07
2020-12-22 18:30:00	7.3768082	0	99263.5	12.959	94.196	1	0.0322736	0
2020-12-22 18:40:00	5.5688696	0	99253.5	13.041	93.582	1	0.0042096	0
2020-12-22 18:50:00	3.0042586	0	99253.4	12.905	94.417	1	0.0028064	1.3333333e-07
2020-12-22 19:00:00	3.0984688	0	99247.4	12.985	93.922	1	0	0
2020-12-22 19:10:00	1.04678	0	99241.6	12.916	94.246	1	0	0
2020-12-22 19:20:00	0.1106596	0	99250.5	12.827	94.914	1	0	1.3333333e-07
2020-12-22 19:30:00	3.8252332	0	99256.9	12.873	94.933	1	0	4e-07
2020-12-22 19:40:00	0	0	99248.2	12.8	95.051	1	0	4e-07
2020-12-22 19:50:00	3.3003478	0	99233.8	12.745	95.683	1	0.0154352	2.6666667e-07
2020-12-22 20:00:00	1.3324014	0	99221.5	12.826	95.418	1	0	4e-07
2020-12-22 20:10:00	11.602809	0	99218.6	12.946	94.673	1	0.0827888	2.6666667e-07
2020-12-22 20:20:00	8.5596696	0	99223.5	13.02	94.03	1	0.0533216	0
2020-12-22 20:30:00	9.4643866	0	99219.2	12.991	94.164	1	0.0168384	0
2020-12-22 20:40:00	11.294756	0	99221.4	13.084	93.75	1	0.0126288	0
2020-12-22 20:50:00	9.6034588	0	99221.6	13.19	93.037	1	0.0056128	0
2020-12-22 21:00:00	6.7188322	0	99216.6	13.176	93.143	1	0.0014032	0
2020-12-22 21:10:00	11.040538	0	99215	13.255	92.747	1	0.10524	1.3333333e-07
2020-12-22 21:20:00	11.873476	0	99212.6	13.343	92.092	1	0.0238544	0
2020-12-22 21:30:00	6.7681804	0	99210.2	13.418	91.648	1	0	0
2020-12-22 21:40:00	4.6312538	0	99214.4	13.212	92.743	1	0	0
2020-12-22 21:50:00	3.873086	0	99209.3	13.246	92.615	1	0	0
2020-12-22 22:00:00	2.9638828	0	99210.1	13.127	93.078	1	0	0
2020-12-22 22:10:00	7.7043008	0	99208.9	13.267	92.412	1	0.021048	1.3333333e-07
2020-12-22 22:20:00	7.2138096	0	99205.6	13.242	92.825	1	0.1178688	2.6666667e-07
2020-12-22 22:30:00	3.5381164	0	99202.7	13.178	93.016	1	0.063144	0
2020-12-22 22:40:00	4.2559084	0	99205.9	12.916	94.437	1	0.0406928	0
2020-12-22 22:50:00	2.8607002	0	99213.7	13.267	92.253	1	0	0
2020-12-22 23:00:00	5.5284938	0	99212.6	13.287	92.098	1	0	0
2020-12-22 23:10:00	4.688079	0	99211	13.4	91.34	1	0	0
2020-12-22 23:20:00	3.5530704	0	99204.5	13.342	91.591	1	0.0322736	0
2020-12-22 23:30:00	1.5896102	0	99199.6	13.086	93.108	1	0	0
2020-12-22 23:40:00	0.0418712	0	99203.4	12.738	95.029	1	0	0
2020-12-22 23:50:00	0.3992718	0	99204.6	12.959	94.054	1	0	2.6666667e-07
2020-12-23 00:00:00	0.3693638	0	99205	12.941	94.26	1	0	0
2020-12-23 00:10:00	2.7978934	0	99205.2	12.957	93.997	1	0	1.3333333e-07
2020-12-23 00:20:00	2.1967426	0	99204.7	12.963	93.823	1	0	0
2020-12-23 00:30:00	0.5323624	0	99196.5	12.82	94.529	1	0	1.3333333e-07
2020-12-23 00:40:00	1.4296024	0	99190.5	12.833	94.461	1	0	0
2020-12-23 00:50:00	0	0	99175.8	12.607	95.534	1	0	0
2020-12-23 01:00:00	0.9929456	0	99163.6	12.5	95.622	1	0.0449024	1.3333333e-07
2020-12-23 01:10:00	4.6940606	0	99157.8	12.94	93.576	1	0.0477088	0
2020-12-23 01:20:00	5.5494294	0	99143.2	13.45	90.221	1	0.0336768	0
2020-12-23 01:30:00	4.7239686	0	99144.7	13.526	89.747	1	0.3311552	1.3333333e-07
2020-12-23 01:40:00	0	0	99151.2	13.137	92.145	1	0.07016	1.3333333e-07
2020-12-23 01:50:00	0	0	99149.2	12.595	94.886	1	0	4e-07
2020-12-23 02:00:00	0	0	99140.2	12.381	95.771	1	0	1.3333333e-07
2020-12-23 02:10:00	0	0	99137.4	12.311	96.71	1	0	1.3333333e-07
2020-12-23 02:20:00	2.1518806	0	99145.4	12.394	96.811	1	0.0126288	1.4833333e-06
2020-12-23 02:30:00	0.3603914	0	99147.9	12.635	95.544	1	0	1.2e-06
2020-12-23 02:40:00	0	0	99158.5	12.305	96.827	1	0	1.35e-06
2020-12-23 02:50:00	0	0	99166.1	12.281	97.382	1	0	2.6666667e-07
2020-12-23 03:00:00	0	0	99163.2	12.224	97.409	1	0	1.3333333e-07
2020-12-23 03:10:00	0	0	99153.4	12.213	97.555	1	0	2.6666667e-07
2020-12-23 03:20:00	0	0	99145.2	12.199	97.584	1	0	2.6666667e-07
2020-12-23 03:30:00	0	0	99136.9	12.135	97.558	1	0	2.6666667e-07
2020-12-23 03:40:00	0	0	99125.2	12.084	97.659	1	0	4e-07
2020-12-23 03:50:00	0	0	99110.8	12.051	97.905	1	0	6.6666667e-07
2020-12-23 04:00:00	0	0	99100.2	12.08	97.972	1	0	8e-07
