1220.6703	26.655	13.278728	7.8822534	0.15844969	2020-07-23 13:20:00
1175.9784	27.1	13.509392	9.2355904	0.12201183	2020-07-23 13:30:00
1149.4467	27.445	13.509021	8.4131204	0.22194806	2020-07-23 13:40:00
1118.6745	27.599	13.471199	7.9495464	0.29910917	2020-07-23 13:50:00
1036.1692	27.486	13.232837	6.9207112	0.52012701	2020-07-23 14:00:00
1041.3484	27.26	13.143407	7.4979356	0.5145268	2020-07-23 14:10:00
1217.9425	27.815	13.755414	10.478268	0.21068987	2020-07-23 14:20:00
1291.7733	28.075	13.704422	7.0911868	0.31762638	2020-07-23 14:30:00
1108.7118	28.593	13.465485	6.0130034	0.4245629	2020-07-23 14:40:00
542.15158	26.986	13.81279	4.6521894	0.93446033	2020-07-23 14:50:00
772.51352	26.887	13.895379	7.3065244	0.71169104	2020-07-23 15:00:00
949.39951	27.845	14.111118	7.462046	0.51851791	2020-07-23 15:10:00
1027.4216	28.148	13.903098	8.8557588	0.40733924	2020-07-23 15:20:00
753.17883	28.245	14.05997	6.7397678	0.72904798	2020-07-23 15:30:00
320.92026	26.464	14.546838	3.3960534	1	2020-07-23 15:40:00
1047.2194	27.45	13.831909	6.138617	0.37412833	2020-07-23 15:50:00
1028.7378	28.266	14.081363	5.2847436	0.4987459	2020-07-23 16:00:00
746.46592	28.761	12.884237	6.2268456	0.62336348	2020-07-23 16:10:00
834.28519	28.057	13.683624	7.6250446	0.49797218	2020-07-23 16:20:00
942.54488	28.331	14.235244	8.59855	0.27631245	2020-07-23 16:30:00
863.57278	28.042	14.872489	5.0709014	0.44094654	2020-07-23 16:40:00
832.9732	27.855	14.402048	5.6241994	0.49518584	2020-07-23 16:50:00
829.92124	28.114	14.384536	7.2960566	0.34007245	2020-07-23 17:00:00
839.98358	28.123	13.739321	7.8897304	0.18495906	2020-07-23 17:10:00
789.66483	27.919	14.461131	6.0503884	0.029845671	2020-07-23 17:20:00
727.21401	27.628	15.133517	3.1074412	0.3423724	2020-07-23 17:30:00
701.82451	26.83	15.304456	3.6532622	0.4068788	2020-07-23 17:40:00
643.94953	27.118	13.355941	5.5763466	0.5406222	2020-07-23 17:50:00
234.68239	26.495	14.079368	4.7194824	0.94865758	2020-07-23 18:00:00
119.42214	25.262	13.967461	3.3437144	1	2020-07-23 18:10:00
99.49109	24.66	13.372869	6.0369298	1	2020-07-23 18:20:00
77.342981	24.384	14.203818	4.0435616	1	2020-07-23 18:30:00
77.379464	23.338	15.030606	2.8218198	1	2020-07-23 18:40:00
71.431299	22.66	15.618222	0.7940574	1	2020-07-23 18:50:00
55.018069	22.291	15.35585	1.659894	1	2020-07-23 19:00:00
47.74809	21.884	15.826785	1.0587432	1	2020-07-23 19:10:00
43.374315	21.758	15.323491	1.4968954	1	2020-07-23 19:20:00
31.674434	20.699	16.244735	1.405676	1	2020-07-23 19:30:00
31.278731	20.284	15.990675	0.4396476	1	2020-07-23 19:40:00
34.441544	19.874	15.762851	1.2352004	1	2020-07-23 19:50:00
35.697408	19.356	15.932109	0.590683	0.98545729	2020-07-23 20:00:00
35.138934	18.891	16.198979	0	0.98942108	2020-07-23 20:10:00
24.168717	18.528	16.151089	0.9331296	1	2020-07-23 20:20:00
19.813184	17.75	15.876755	0.7536816	1	2020-07-23 20:30:00
13.75557	17.418	15.619951	0.1076688	1	2020-07-23 20:40:00
5.360224	16.821	15.499762	1.480446	1	2020-07-23 20:50:00
1.185704	16.464	15.192162	2.9997724	1	2020-07-23 21:00:00
0.0715632	16.635	15.070964	2.639381	1	2020-07-23 21:10:00
0	15.943	14.956306	2.4838594	1	2020-07-23 21:20:00
0	15.801	14.867104	2.6902246	1	2020-07-23 21:30:00
0	15.647	14.658314	3.3018432	1	2020-07-23 21:40:00
0	15.504	14.51578	1.9769188	1	2020-07-23 21:50:00
0	15.212	14.382819	2.6289132	1	2020-07-23 22:00:00
